summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",50,60,10,20,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,None
3,27-3000,Media and Communication Workers,1940,1900,-40,-2.1,50,10,40,n/a,n/a,n/a,n/a, , , 
4,27-3011,Radio and Television Announcers,60,60,0,0,0,0,0,28210,20640,17250,33690,Bachelor's degree,None,None
4,27-3022,Reporters and Correspondents,140,120,-20,-14.3,0,0,0,54540,42280,27600,68020,Bachelor's degree,None,None
4,27-3031,Public Relations Specialists,490,500,10,2,20,10,10,49380,47020,33650,57240,Bachelor's degree,None,None
4,27-3041,Editors,440,400,-40,-9.1,10,0,10,53210,43390,29630,64990,Bachelor's degree,Less than 5 years,None
4,27-3042,Technical Writers,90,90,0,0,0,0,0,61030,58590,40590,71260,Bachelor's degree,Less than 5 years,Short-term on-the-job training
4,27-3043,Writers and Authors,510,510,0,0,10,0,10,n/a,n/a,n/a,n/a,Bachelor's degree,None,Moderate-term on-the-job training
4,27-3091,Interpreters and Translators,70,70,0,0,0,0,0,n/a,n/a,n/a,n/a,Bachelor's degree,None,Short-term on-the-job training
3,27-4000,Media and Communication Equipment Workers,630,630,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,27-4011,Audio and Video Equipment Technicians,110,110,0,0,0,0,0,44620,41410,28380,52750,Postsecondary non-degree award,None,Short-term on-the-job training
4,27-4012,Broadcast Technicians,70,70,0,0,0,0,0,29150,20100,16980,35230,Associate's degree,None,Short-term on-the-job training
4,27-4021,Photographers,340,340,0,0,0,0,0,32570,31520,18000,39850,High school diploma or equivalent,None,Long-term on-the-job training
2,29-0000,Healthcare Practitioners and Technical Occupations,23850,24370,520,2.2,720,280,440,69880,56490,35300,87170, , , 
3,29-1000,Health Diagnosing and Treating Practitioners,14690,14980,290,2,430,160,270,n/a,n/a,n/a,n/a, , , 
4,29-1021,"Dentists, General",210,210,0,0,10,0,10,166600,138000,107950,">$187,200",Doctoral or professional degree,None,None
4,29-1031,Dietitians and Nutritionists,210,210,0,0,0,0,0,58960,58080,43130,66870,Bachelor's degree,None,Internship/residency
4,29-1041,Optometrists,60,60,0,0,0,0,0,103500,101380,68490,121000,Doctoral or professional degree,None,None
4,29-1051,Pharmacists,740,740,0,0,20,0,20,127820,129490,109500,136980,Doctoral or professional degree,None,None
4,29-1062,Family and General Practitioners,90,90,0,0,0,0,0,188650,185430,94010,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1066,Psychiatrists,70,70,0,0,0,0,0,191390,183130,127420,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1067,Surgeons,90,90,0,0,0,0,0,213250,">$187,200",106130,n/a,Doctoral or professional degree,None,Internship/residency
4,29-1069,"Physicians and Surgeons, All Other",1670,1710,40,2.4,60,20,40,199170,">$187,200",111100,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1071,Physician Assistants,480,500,20,4.2,20,10,10,92570,91040,72070,102820,Master's degree,None,None
4,29-1122,Occupational Therapists,390,400,10,2.6,10,10,0,63990,64940,42670,74650,Master's degree,None,None
4,29-1123,Physical Therapists,810,850,40,4.9,40,20,20,66830,65380,52120,74190,Doctoral or professional degree,None,None
4,29-1125,Recreational Therapists,70,70,0,0,0,0,0,45700,45660,30480,53310,Bachelor's degree,None,None
4,29-1126,Respiratory Therapists,340,350,10,2.9,10,10,0,56220,56240,44740,61950,Associate's degree,None,None
4,29-1127,Speech-Language Pathologists,420,430,10,2.4,10,0,10,69130,66710,50340,78530,Master's degree,None,None
4,29-1131,Veterinarians,140,140,0,0,0,0,0,110610,93020,77240,127290,Doctoral or professional degree,None,None
4,29-1141,Registered Nurses,7810,7950,140,1.8,200,70,130,59160,59110,46080,65700,Associate's degree,None,None
4,29-1171,Nurse Practitioners,470,490,20,4.3,20,10,10,85310,79970,63820,96060,Master's degree,None,None
3,29-2000,Health Technologists and Technicians,8740,8990,250,2.9,290,120,170,n/a,n/a,n/a,n/a, , , 
4,29-2011,Medical and Clinical Laboratory Technologists,600,600,0,0,10,0,10,52360,52740,40740,58170,Bachelor's degree,None,None
4,29-2012,Medical and Clinical Laboratory Technicians,190,200,10,5.3,0,0,0,40730,39740,29890,46150,Associate's degree,None,None
4,29-2021,Dental Hygienists,460,480,20,4.3,20,10,10,67310,68650,58800,71560,Associate's degree,None,None
4,29-2032,Diagnostic Medical Sonographers,150,160,10,6.7,0,0,0,68920,69490,53220,76760,Associate's degree,None,None
4,29-2033,Nuclear Medicine Technologists,50,50,0,0,0,0,0,73390,75580,58750,80710,Associate's degree,None,None
4,29-2034,Radiologic Technologists,590,600,10,1.7,10,0,10,62640,60830,48750,69580,Associate's degree,None,None
4,29-2041,Emergency Medical Technicians and Paramedics,730,780,50,6.8,50,30,20,30350,29740,22150,34460,Postsecondary non-degree award,None,None
4,29-2051,Dietetic Technicians,60,60,0,0,0,0,0,36740,37240,29110,40550,Associate's degree,None,None
4,29-2052,Pharmacy Technicians,730,750,20,2.7,20,10,10,27670,26830,20910,31050,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-2055,Surgical Technologists,280,290,10,3.6,10,10,0,43670,42210,31850,49580,Postsecondary non-degree award,None,None
4,29-2056,Veterinary Technologists and Technicians,300,320,20,6.7,10,10,0,34600,34150,23860,39970,Associate's degree,None,None
4,29-2057,Ophthalmic Medical Technicians,120,130,10,8.3,0,0,0,33680,32630,26150,37450,Postsecondary non-degree award,None,None
4,29-2061,Licensed Practical and Licensed Vocational Nurses,3470,3540,70,2,120,40,80,38760,37610,32030,42130,Postsecondary non-degree award,None,None
4,29-2071,Medical Records and Health Information Technicians,490,500,10,2,20,10,10,38630,37490,25240,45330,Postsecondary non-degree award,None,None
4,29-2081,"Opticians, Dispensing",150,150,0,0,0,0,0,43570,44120,31850,49430,High school diploma or equivalent,None,Long-term on-the-job training
4,29-2099,"Health Technologists and Technicians, All Other",120,120,0,0,0,0,0,46050,46540,33600,52270,High school diploma or equivalent,None,None
3,29-9000,Other Healthcare Practitioners and Technical Occupations,410,400,-10,-2.4,10,0,10,n/a,n/a,n/a,n/a, , , 
4,29-9011,Occupational Health and Safety Specialists,220,220,0,0,10,0,10,68120,66800,49810,77280,Bachelor's degree,None,Short-term on-the-job training
4,29-9012,Occupational Health and Safety Technicians,50,50,0,0,0,0,0,46770,45150,33430,53440,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-9091,Athletic Trainers,100,100,0,0,0,0,0,37850,35100,23860,44840,Bachelor's degree,None,None
2,31-0000,Healthcare Support Occupations,10420,10690,270,2.6,310,130,180,28340,27020,20480,32270, , , 
3,31-1000,"Nursing, Psychiatric, and Home Health Aides",6780,6950,170,2.5,210,90,120,n/a,n/a,n/a,n/a, , , 
4,31-1011,Home Health Aides,2250,2400,150,6.7,120,80,40,24320,22200,18790,27080,Less than high school,None,Short-term on-the-job training
4,31-1014,Nursing Assistants,4160,4170,10,0.2,70,0,70,27470,27100,21050,30670,Postsecondary non-degree award,None,None
3,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,410,430,20,4.9,20,10,10,n/a,n/a,n/a,n/a, , , 
4,31-2021,Physical Therapist Assistants,220,230,10,4.5,10,10,0,44080,43410,34960,48650,Associate's degree,None,None
4,31-2022,Physical Therapist Aides,130,140,10,7.7,0,0,0,26390,25020,18350,30410,High school diploma or equivalent,None,Short-term on-the-job training
3,31-9000,Other Healthcare Support Occupations,3230,3300,70,2.2,100,40,60,n/a,n/a,n/a,n/a, , , 
4,31-9091,Dental Assistants,690,710,20,2.9,20,10,10,32420,30840,25460,35900,Postsecondary non-degree award,None,None
4,31-9092,Medical Assistants,940,970,30,3.2,40,20,20,28440,28270,21780,31770,Postsecondary non-degree award,None,None
4,31-9094,Medical Transcriptionists,420,420,0,0,10,0,10,33090,33560,23810,37720,Postsecondary non-degree award,None,None
4,31-9095,Pharmacy Aides,200,200,0,0,0,0,0,23660,21150,16980,27000,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,200,200,0,0,0,0,0,27080,25760,19350,30940,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9097,Phlebotomists,210,210,0,0,0,0,0,29370,28580,23340,32390,Postsecondary non-degree award,None,None
4,31-9099,"Healthcare Support Workers, All Other",380,390,10,2.6,20,10,10,33010,31190,26510,36260,High school diploma or equivalent,None,None
2,33-0000,Protective Service Occupations,9340,9370,30,0.3,290,30,260,46540,47590,22940,58340, , , 
3,33-1000,Supervisors of Protective Service Workers,930,930,0,0,30,0,30,n/a,n/a,n/a,n/a, , , 
4,33-1011,First-Line Supervisors of Correctional Officers,160,160,0,0,0,0,0,68140,68830,51430,76490,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",210,220,10,4.8,10,0,10,43610,42580,24860,52980,High school diploma or equivalent,Less than 5 years,None
3,33-2000,Fire Fighting and Prevention Workers,590,590,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,33-3000,Law Enforcement Workers,3630,3620,-10,-0.3,100,0,100,n/a,n/a,n/a,n/a, , , 
4,33-3011,Bailiffs,140,140,0,0,0,0,0,42850,41670,21260,53650,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3012,Correctional Officers and Jailers,1530,1520,-10,-0.7,40,0,40,54290,54450,45690,58590,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3021,Detectives and Criminal Investigators,280,280,0,0,10,0,10,87120,90730,55470,102940,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-3051,Police and Sheriff's Patrol Officers,1650,1650,0,0,50,0,50,60520,61240,45190,68180,High school diploma or equivalent,None,Moderate-term on-the-job training
3,33-9000,Other Protective Service Workers,4190,4240,50,1.2,150,30,120,n/a,n/a,n/a,n/a, , , 
4,33-9011,Animal Control Workers,130,130,0,0,0,0,0,30530,29980,25460,33070,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-9021,Private Detectives and Investigators,110,110,0,0,0,0,0,53530,54100,31990,64300,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-9032,Security Guards,2960,2990,30,1,60,20,40,32940,28960,19350,39740,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9091,Crossing Guards,280,280,0,0,0,0,0,18980,18480,17020,19970,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",470,480,10,2.1,60,10,50,19960,19910,17050,21420,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9093,Transportation Security Screeners,130,130,0,0,0,0,0,36800,35570,30910,39750,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9099,"Protective Service Workers, All Other",100,100,0,0,10,0,10,26640,21480,16820,31550,High school diploma or equivalent,None,Short-term on-the-job training
2,35-0000,Food Preparation and Serving Related Occupations,31840,33130,1290,4.1,2070,650,1420,20980,19010,16930,23000, , , 
3,35-1000,Supervisors of Food Preparation and Serving Workers,2280,2380,100,4.4,110,50,60,n/a,n/a,n/a,n/a, , , 
4,35-1011,Chefs and Head Cooks,240,250,10,4.2,0,0,0,41130,40770,27060,48170,High school diploma or equivalent,5 years or more,None
4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,2040,2130,90,4.4,100,40,60,32420,30440,23060,37100,High school diploma or equivalent,Less than 5 years,None
3,35-2000,Cooks and Food Preparation Workers,6900,7120,220,3.2,280,110,170,n/a,n/a,n/a,n/a, , , 
4,35-2011,"Cooks, Fast Food",470,480,10,2.1,20,10,10,21860,21740,17600,23980,Less than high school,None,Short-term on-the-job training
4,35-2012,"Cooks, Institution and Cafeteria",740,740,0,0,10,0,10,27800,27060,19950,31720,Less than high school,None,Short-term on-the-job training
4,35-2014,"Cooks, Restaurant",2220,2350,130,5.9,100,60,40,22560,21860,17490,25090,Less than high school,Less than 5 years,Moderate-term on-the-job training
4,35-2019,"Cooks, All Other",80,80,0,0,0,0,0,29280,30820,19000,34430,Less than high school,None,Moderate-term on-the-job training
4,35-2021,Food Preparation Workers,2890,2940,50,1.7,120,30,90,21860,20790,17030,24280,Less than high school,None,Short-term on-the-job training
3,35-3000,Food and Beverage Serving Workers,18860,19690,830,4.4,1350,420,930,n/a,n/a,n/a,n/a, , , 
4,35-3011,Bartenders,1950,2050,100,5.1,120,50,70,19800,18630,16950,21220,Less than high school,None,Short-term on-the-job training
4,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",9340,9810,470,5,680,230,450,18590,18260,16900,19430,Less than high school,None,Short-term on-the-job training
4,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",910,920,10,1.1,100,10,90,21450,18800,17060,23650,Less than high school,None,Short-term on-the-job training
4,35-3031,Waiters and Waitresses,5800,6030,230,4,420,120,300,20400,18710,16960,22120,Less than high school,None,Short-term on-the-job training
4,35-3041,"Food Servers, Nonrestaurant",850,880,30,3.5,40,10,30,19790,18750,16820,21270,Less than high school,None,Short-term on-the-job training
3,35-9000,Other Food Preparation and Serving Related Workers,3800,3950,150,3.9,330,80,250,n/a,n/a,n/a,n/a, , , 
4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,1380,1440,60,4.3,110,30,80,17930,17900,16920,18440,Less than high school,None,Short-term on-the-job training
4,35-9021,Dishwashers,1660,1730,70,4.2,130,30,100,17610,17870,16930,17950,Less than high school,None,Short-term on-the-job training
4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",670,700,30,4.5,80,10,70,19780,18390,16970,21190,Less than high school,None,None
4,35-9099,"Food Preparation and Serving Related Workers, All Other",90,90,0,0,10,0,10,21120,18950,16900,23230,Less than high school,None,Short-term on-the-job training
2,37-0000,Building and Grounds Cleaning and Maintenance Occupations,15250,15470,220,1.4,400,110,290,26920,23900,17050,31850, , , 
3,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1000,1020,20,2,30,10,20,n/a,n/a,n/a,n/a, , , 
4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,670,680,10,1.5,20,10,10,46190,45200,28750,54910,High school diploma or equivalent,Less than 5 years,None
4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",330,340,10,3,0,0,0,42860,40740,31900,48340,High school diploma or equivalent,Less than 5 years,None
3,37-2000,Building Cleaning and Pest Control Workers,11510,11690,180,1.6,290,90,200,n/a,n/a,n/a,n/a, , , 
4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",8000,8080,80,1,180,40,140,26710,24590,17090,31520,Less than high school,None,Short-term on-the-job training
4,37-2012,Maids and Housekeeping Cleaners,3290,3370,80,2.4,100,40,60,20290,19050,16940,21970,Less than high school,None,Short-term on-the-job training
3,37-3000,Grounds Maintenance Workers,2740,2760,20,0.7,90,20,70,n/a,n/a,n/a,n/a, , , 
4,37-3011,Landscaping and Groundskeeping Workers,2330,2370,40,1.7,80,20,60,25670,23670,18050,29470,Less than high school,None,Short-term on-the-job training
4,37-3013,Tree Trimmers and Pruners,110,100,-10,-9.1,0,0,0,37640,38090,31040,40940,High school diploma or equivalent,None,Short-term on-the-job training
2,39-0000,Personal Care and Service Occupations,15950,16360,410,2.6,520,210,310,25210,22320,17000,29310, , , 
3,39-1000,Supervisors of Personal Care and Service Workers,650,670,20,3.1,20,10,10,n/a,n/a,n/a,n/a, , , 
4,39-1021,First-Line Supervisors of Personal Service Workers,630,640,10,1.6,20,10,10,37080,35210,28410,41420,High school diploma or equivalent,Less than 5 years,None
3,39-2000,Animal Care and Service Workers,570,570,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,39-3000,Entertainment Attendants and Related Workers,520,530,10,1.9,40,10,30,n/a,n/a,n/a,n/a, , , 
4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",140,140,0,0,10,0,10,19270,18610,17120,20350,Less than high school,None,Short-term on-the-job training
4,39-3091,Amusement and Recreation Attendants,270,280,10,3.7,30,10,20,20650,18660,16980,22490,Less than high school,None,Short-term on-the-job training
4,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",50,50,0,0,0,0,0,21690,18760,16910,24080,High school diploma or equivalent,None,Short-term on-the-job training
3,39-4000,Funeral Service Workers,220,220,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,39-5000,Personal Appearance Workers,1930,1940,10,0.5,50,10,40,n/a,n/a,n/a,n/a, , , 
4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",1450,1450,0,0,30,0,30,25480,23200,16890,29770,Postsecondary non-degree award,None,None
3,39-6000,"Baggage Porters, Bellhops, and Concierges",80,90,10,12.5,0,0,0,n/a,n/a,n/a,n/a, , , 
4,39-6012,Concierges,50,50,0,0,0,0,0,23740,18380,16870,27170,High school diploma or equivalent,None,Moderate-term on-the-job training
3,39-9000,Other Personal Care and Service Workers,11950,12320,370,3.1,400,190,210,n/a,n/a,n/a,n/a, , , 
4,39-9011,Childcare Workers,4550,4630,80,1.8,180,40,140,21620,19730,17000,23930,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9021,Personal Care Aides,4890,5130,240,4.9,150,120,30,24050,22240,17720,27210,Less than high school,None,Short-term on-the-job training
4,39-9031,Fitness Trainers and Aerobics Instructors,730,760,30,4.1,20,10,10,33100,29520,17830,40740,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9032,Recreation Workers,1180,1200,20,1.7,20,10,10,26530,21490,17120,31240,Bachelor's degree,None,None
4,39-9041,Residential Advisors,490,490,0,0,20,0,20,25720,24080,20190,28490,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9099,"Personal Care and Service Workers, All Other",110,110,0,0,0,0,0,36980,40740,25530,42710,High school diploma or equivalent,None,Short-term on-the-job training
2,41-0000,Sales and Related Occupations,36420,36370,-50,-0.1,1280,50,1230,36730,23800,17080,46550, , , 
3,41-1000,Supervisors of Sales Workers,3740,3730,-10,-0.3,70,0,70,n/a,n/a,n/a,n/a, , , 
4,41-1011,First-Line Supervisors of Retail Sales Workers,2850,2830,-20,-0.7,60,0,60,42030,40130,28100,49000,High school diploma or equivalent,Less than 5 years,None
4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,890,890,0,0,10,0,10,92320,88290,51230,112870,High school diploma or equivalent,Less than 5 years,None
3,41-2000,Retail Sales Workers,21870,21830,-40,-0.2,950,10,940,n/a,n/a,n/a,n/a, , , 
4,41-2011,Cashiers,8850,8800,-50,-0.6,480,0,480,19300,18590,17040,20430,Less than high school,None,Short-term on-the-job training
4,41-2021,Counter and Rental Clerks,970,970,0,0,30,0,30,26620,23760,17130,31360,Less than high school,None,Short-term on-the-job training
4,41-2022,Parts Salespersons,820,840,20,2.4,30,10,20,28580,26420,17270,34240,Less than high school,None,Moderate-term on-the-job training
4,41-2031,Retail Salespersons,11190,11180,-10,-0.1,410,0,410,24480,20790,17050,28190,Less than high school,None,Short-term on-the-job training
3,41-3000,"Sales Representatives, Services",3350,3310,-40,-1.2,90,10,80,n/a,n/a,n/a,n/a, , , 
4,41-3011,Advertising Sales Agents,250,240,-10,-4,10,0,10,50880,42830,25840,63400,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3021,Insurance Sales Agents,930,900,-30,-3.2,20,0,20,55970,47130,33850,67030,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3031,"Securities, Commodities, and Financial Services Sales Agents",510,510,0,0,10,0,10,97830,74590,36060,128720,Bachelor's degree,None,Moderate-term on-the-job training
4,41-3041,Travel Agents,160,150,-10,-6.3,0,0,0,30000,28020,21160,34420,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3099,"Sales Representatives, Services, All Other",1490,1510,20,1.3,50,10,40,56950,50370,31140,69860,High school diploma or equivalent,None,Short-term on-the-job training
3,41-4000,"Sales Representatives, Wholesale and Manufacturing",4980,5010,30,0.6,120,20,100,n/a,n/a,n/a,n/a, , , 
4,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",460,460,0,0,10,0,10,84100,75020,43810,104250,Bachelor's degree,None,Moderate-term on-the-job training
4,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",4520,4560,40,0.9,110,20,90,69670,62630,36050,86490,High school diploma or equivalent,None,Moderate-term on-the-job training
3,41-9000,Other Sales and Related Workers,2480,2480,0,0,50,10,40,n/a,n/a,n/a,n/a, , , 
4,41-9011,Demonstrators and Product Promoters,110,110,0,0,0,0,0,22680,22390,21220,23410,High school diploma or equivalent,None,Short-term on-the-job training
4,41-9022,Real Estate Sales Agents,690,700,10,1.4,10,0,10,94120,68900,35470,123450,High school diploma or equivalent,None,Long-term on-the-job training
4,41-9031,Sales Engineers,160,160,0,0,0,0,0,94440,96380,62680,110320,Bachelor's degree,None,Moderate-term on-the-job training
4,41-9099,"Sales and Related Workers, All Other",250,250,0,0,0,0,0,29490,23790,18870,34800,High school diploma or equivalent,None,None
2,43-0000,Office and Administrative Support Occupations,59580,59610,30,0.1,1490,220,1270,34340,32100,21320,40850, , , 
3,43-1000,Supervisors of Office and Administrative Support Workers,4140,4200,60,1.4,130,30,100,n/a,n/a,n/a,n/a, , , 
4,43-1011,First-Line Supervisors of Office and Administrative Support Workers,4140,4200,60,1.4,130,30,100,54620,51690,36110,63880,High school diploma or equivalent,Less than 5 years,None
3,43-2000,Communications Equipment Operators,520,500,-20,-3.8,10,0,10,n/a,n/a,n/a,n/a, , , 
3,43-3000,Financial Clerks,8910,9030,120,1.3,220,60,160,n/a,n/a,n/a,n/a, , , 
4,43-3011,Bill and Account Collectors,590,600,10,1.7,30,10,20,35310,34070,24400,40770,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3021,Billing and Posting Clerks,1480,1510,30,2,40,20,20,32200,30990,25210,35700,High school diploma or equivalent,None,Short-term on-the-job training
4,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",4930,4970,40,0.8,70,20,50,35410,34870,24500,40860,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3051,Payroll and Timekeeping Clerks,490,500,10,2,20,10,10,37340,36510,27980,42010,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3071,Tellers,1190,1210,20,1.7,70,10,60,26090,24520,22190,28050,High school diploma or equivalent,None,Short-term on-the-job training
3,43-4000,Information and Record Clerks,13340,13400,60,0.4,400,50,350,n/a,n/a,n/a,n/a, , , 
4,43-4011,Brokerage Clerks,110,110,0,0,0,0,0,39280,37260,29400,44210,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4031,"Court, Municipal, and License Clerks",370,370,0,0,10,0,10,40530,36070,27140,47220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4041,"Credit Authorizers, Checkers, and Clerks",70,70,0,0,0,0,0,35570,34490,26470,40120,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4051,Customer Service Representatives,5790,5790,0,0,150,0,150,34670,31420,22280,40870,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4071,File Clerks,370,360,-10,-2.7,10,0,10,25250,23510,17220,29260,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4081,"Hotel, Motel, and Resort Desk Clerks",470,500,30,6.4,30,10,20,19520,18490,17150,20700,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4111,"Interviewers, Except Eligibility and Loan",680,680,0,0,10,0,10,36950,36750,26380,42240,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4121,"Library Assistants, Clerical",480,490,10,2.1,20,0,20,26450,24810,17800,30780,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4131,Loan Interviewers and Clerks,310,320,10,3.2,0,0,0,34920,34160,25040,39860,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4141,New Accounts Clerks,70,70,0,0,0,0,0,30810,30020,26610,32910,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4151,Order Clerks,390,380,-10,-2.6,10,0,10,29280,28050,19060,34390,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",420,420,0,0,10,0,10,37360,37390,28090,42000,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4171,Receptionists and Information Clerks,2910,2960,50,1.7,100,20,80,26990,26400,20100,30430,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,120,120,0,0,0,0,0,37230,40810,25700,43000,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4199,"Information and Record Clerks, All Other",240,240,0,0,0,0,0,38530,38090,28910,43340,High school diploma or equivalent,None,Short-term on-the-job training
3,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",11460,11320,-140,-1.2,340,20,320,n/a,n/a,n/a,n/a, , , 
4,43-5011,Cargo and Freight Agents,160,160,0,0,0,0,0,47520,46200,30750,55910,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5021,Couriers and Messengers,220,210,-10,-4.5,0,0,0,24600,23090,17160,28320,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5031,"Police, Fire, and Ambulance Dispatchers",260,260,0,0,10,0,10,42810,43260,32540,47940,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",920,940,20,2.2,40,10,30,39920,41040,27040,46360,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5041,"Meter Readers, Utilities",100,100,0,0,0,0,0,37470,36950,25300,43550,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5051,Postal Service Clerks,210,190,-20,-9.5,0,0,0,51050,53830,43380,54880,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5052,Postal Service Mail Carriers,840,790,-50,-6,30,0,30,52040,56350,42370,56870,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",360,340,-20,-5.6,0,0,0,48010,53720,36070,53990,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5061,"Production, Planning, and Expediting Clerks",660,650,-10,-1.5,20,0,20,47540,48110,31070,55780,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5071,"Shipping, Receiving, and Traffic Clerks",2060,2070,10,0.5,60,10,50,30020,28860,19400,35330,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5081,Stock Clerks and Order Fillers,5530,5470,-60,-1.1,180,0,180,23100,20410,17050,26130,Less than high school,None,Short-term on-the-job training
4,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",130,130,0,0,0,0,0,29950,29510,20160,34850,High school diploma or equivalent,None,Short-term on-the-job training
3,43-6000,Secretaries and Administrative Assistants,10160,10260,100,1,180,60,120,n/a,n/a,n/a,n/a, , , 
4,43-6011,Executive Secretaries and Executive Administrative Assistants,1330,1310,-20,-1.5,20,0,20,54480,53780,39840,61800,High school diploma or equivalent,Less than 5 years,None
4,43-6012,Legal Secretaries,650,640,-10,-1.5,10,0,10,42710,42890,33580,47270,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6013,Medical Secretaries,730,770,40,5.5,30,20,10,31190,31470,24910,34330,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",7460,7530,70,0.9,130,40,90,34310,33690,24730,39100,High school diploma or equivalent,None,Short-term on-the-job training
3,43-9000,Other Office and Administrative Support Workers,11060,10910,-150,-1.4,220,10,210,n/a,n/a,n/a,n/a, , , 
