summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,25-2023,"Career/Technical Education Teachers, Middle School",170,170,0,0,0,0,0,64850,59940,48880,72830,Bachelor's degree,Less than 5 years,Internship/residency
4,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",4040,4060,20,0.004950495,120,10,110,62770,60340,46410,70950,Bachelor's degree,None,Internship/residency
4,25-2032,"Career/Technical Education Teachers, Secondary School",530,530,0,0,10,0,10,63110,60190,48550,70390,Bachelor's degree,Less than 5 years,Internship/residency
4,25-2051,"Special Education Teachers, Preschool",290,300,10,0.034482759,10,10,0,48470,45120,38550,53420,Bachelor's degree,None,Internship/residency
4,25-2052,"Special Education Teachers, Kindergarten and Elementary School",840,840,0,0,10,0,10,61360,58440,44920,69570,Bachelor's degree,None,Internship/residency
4,25-2053,"Special Education Teachers, Middle School",550,550,0,0,10,0,10,60120,57870,44620,67870,Bachelor's degree,None,Internship/residency
4,25-2054,"Special Education Teachers, Secondary School",1100,1100,0,0,20,0,20,66170,64900,50120,74200,Bachelor's degree,None,Internship/residency
3,25-3000,Other Teachers and Instructors,8370,8450,80,0.009557945,180,40,140,n/a,n/a,n/a,n/a, , , 
4,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,710,710,0,0,10,0,10,54000,54370,35990,63000,Bachelor's degree,None,Internship/residency
4,25-3021,Self-Enrichment Education Teachers,1630,1670,40,0.024539877,50,20,30,40400,38330,21180,50000,High school diploma or equivalent,Less than 5 years,None
4,25-3098,Substitute Teachers,5090,5100,10,0.001964637,80,0,80,29440,29000,24660,31830,Bachelor's degree,None,Internship/residency
4,25-3099,"Teachers and Instructors, All Other",940,970,30,0.031914894,30,10,20,58460,56260,28510,73430,Bachelor's degree,None,Internship/residency
3,25-4000,"Librarians, Curators, and Archivists",1620,1620,0,0,60,0,60,n/a,n/a,n/a,n/a, , , 
4,25-4011,Archivists,50,50,0,0,0,0,0,41780,30340,27300,49020,Master's degree,None,None
4,25-4012,Curators,120,120,0,0,0,0,0,59540,47720,39000,69810,Master's degree,None,None
4,25-4013,Museum Technicians and Conservators,70,70,0,0,0,0,0,58390,56100,49430,62860,Bachelor's degree,None,None
4,25-4021,Librarians,870,860,-10,-0.011494253,20,0,20,56780,55690,40360,64990,Master's degree,None,None
4,25-4031,Library Technicians,520,520,0,0,30,0,30,29930,27830,19230,35290,Postsecondary non-degree award,None,None
3,25-9000,"Other Education, Training, and Library Occupations",9250,9340,90,0.00972973,220,50,170,n/a,n/a,n/a,n/a, , , 
4,25-9031,Instructional Coordinators,1000,1020,20,0.02,20,10,10,61550,56780,40590,72040,Master's degree,5 years or more,None
4,25-9041,Teacher Assistants,7290,7330,40,0.005486968,180,20,160,24540,22820,17090,28260,"Some college, no degree",None,None
4,25-9099,"Education, Training, and Library Workers, All Other",890,930,40,0.04494382,20,20,0,n/a,n/a,n/a,n/a,Bachelor's degree,None,None
2,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",11110,11260,150,0.01350135,340,100,240,49850,42700,25890,61820, , , 
3,27-1000,Art and Design Workers,2890,2930,40,0.01384083,90,20,70,n/a,n/a,n/a,n/a, , , 
4,27-1011,Art Directors,170,170,0,0,0,0,0,92970,73820,52170,113360,Bachelor's degree,5 years or more,None
4,27-1012,Craft Artists,120,120,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Long-term on-the-job training
4,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",180,180,0,0,0,0,0,46520,45150,40530,49520,High school diploma or equivalent,None,Long-term on-the-job training
4,27-1014,Multimedia Artists and Animators,220,230,10,0.045454545,20,10,10,60650,57710,42520,69710,Bachelor's degree,None,Moderate-term on-the-job training
4,27-1023,Floral Designers,340,340,0,0,10,0,10,27550,24370,20530,31060,High school diploma or equivalent,None,Moderate-term on-the-job training
4,27-1024,Graphic Designers,690,700,10,0.014492754,30,10,20,48300,45070,29580,57660,Bachelor's degree,None,None
4,27-1025,Interior Designers,220,220,0,0,10,0,10,57730,56250,38120,67540,Bachelor's degree,None,None
4,27-1026,Merchandise Displayers and Window Trimmers,300,300,0,0,10,0,10,30570,27800,21270,35220,High school diploma or equivalent,None,Moderate-term on-the-job training
3,27-2000,"Entertainers and Performers, Sports and Related Workers",2910,2970,60,0.020618557,110,30,80,n/a,n/a,n/a,n/a, , , 
4,27-2011,Actors,220,220,0,0,10,0,10,n/a,n/a,n/a,n/a,"Some college, no degree",None,Long-term on-the-job training
4,27-2012,Producers and Directors,410,430,20,0.048780488,20,10,10,58300,47660,31300,71800,Bachelor's degree,Less than 5 years,None
4,27-2022,Coaches and Scouts,860,900,40,0.046511628,50,20,30,41130,35900,22970,50210,Bachelor's degree,None,None
4,27-2023,"Umpires, Referees, and Other Sports Officials",60,60,0,0,0,0,0,36060,34430,25690,41240,High school diploma or equivalent,None,Moderate-term on-the-job training
4,27-2041,Music Directors and Composers,530,530,0,0,10,0,10,50140,50870,26410,62000,Bachelor's degree,Less than 5 years,None
4,27-2042,Musicians and Singers,600,600,0,0,20,0,20,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Long-term on-the-job training
4,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",90,90,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,None
3,27-3000,Media and Communication Workers,4060,4070,10,0.002463054,100,30,70,n/a,n/a,n/a,n/a, , , 
4,27-3011,Radio and Television Announcers,170,180,10,0.058823529,0,0,0,64850,37110,21090,86730,Bachelor's degree,None,None
4,27-3012,Public Address System and Other Announcers,110,110,0,0,0,0,0,53270,49610,28830,65490,High school diploma or equivalent,None,Short-term on-the-job training
4,27-3022,Reporters and Correspondents,230,220,-10,-0.043478261,10,0,10,56260,47510,29070,69850,Bachelor's degree,None,None
4,27-3031,Public Relations Specialists,1560,1600,40,0.025641026,40,20,20,55510,48460,33220,66650,Bachelor's degree,None,None
4,27-3041,Editors,800,780,-20,-0.025,20,0,20,54420,38990,27580,67850,Bachelor's degree,Less than 5 years,None
4,27-3042,Technical Writers,110,110,0,0,0,0,0,65310,66120,46590,74670,Bachelor's degree,Less than 5 years,Short-term on-the-job training
4,27-3043,Writers and Authors,710,710,0,0,10,0,10,59300,52670,38080,69910,Bachelor's degree,None,Moderate-term on-the-job training
4,27-3099,"Media and Communication Workers, All Other",90,90,0,0,0,0,0,47240,46380,33320,54200,High school diploma or equivalent,None,Short-term on-the-job training
3,27-4000,Media and Communication Equipment Workers,1250,1290,40,0.032,30,20,10,n/a,n/a,n/a,n/a, , , 
4,27-4011,Audio and Video Equipment Technicians,200,210,10,0.05,0,0,0,46610,44110,30820,54500,Postsecondary non-degree award,None,Short-term on-the-job training
4,27-4012,Broadcast Technicians,210,220,10,0.047619048,10,10,0,34540,32540,18050,42790,Associate's degree,None,Short-term on-the-job training
4,27-4014,Sound Engineering Technicians,50,50,0,0,0,0,0,46840,44910,24180,58170,Postsecondary non-degree award,None,Short-term on-the-job training
4,27-4021,Photographers,570,580,10,0.01754386,10,0,10,38050,32810,19660,47250,High school diploma or equivalent,None,Long-term on-the-job training
4,27-4031,"Camera Operators, Television, Video, and Motion Picture",110,120,10,0.090909091,0,0,0,27310,21600,17110,32410,Bachelor's degree,None,None
2,29-0000,Healthcare Practitioners and Technical Occupations,34890,35840,950,0.027228432,1130,480,650,69730,56720,36720,86240, , , 
3,29-1000,Health Diagnosing and Treating Practitioners,22110,22670,560,0.025327906,680,280,400,n/a,n/a,n/a,n/a, , , 
4,29-1011,Chiropractors,80,80,0,0,0,0,0,80150,73630,68400,86020,Doctoral or professional degree,None,None
4,29-1021,"Dentists, General",270,280,10,0.037037037,10,0,10,169000,139800,106990,">$187,200",Doctoral or professional degree,None,None
4,29-1031,Dietitians and Nutritionists,320,330,10,0.03125,0,0,0,60870,58960,43750,69430,Bachelor's degree,None,Internship/residency
4,29-1041,Optometrists,120,120,0,0,0,0,0,118320,121620,83350,135810,Doctoral or professional degree,None,None
4,29-1051,Pharmacists,980,1000,20,0.020408163,30,10,20,117890,117310,88830,132420,Doctoral or professional degree,None,None
4,29-1062,Family and General Practitioners,130,130,0,0,0,0,0,194560,177520,123620,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1063,"Internists, General",280,290,10,0.035714286,10,0,10,147070,149240,72640,184280,Doctoral or professional degree,None,Internship/residency
4,29-1065,"Pediatricians, General",60,60,0,0,0,0,0,144130,125210,103290,164550,Doctoral or professional degree,None,Internship/residency
4,29-1066,Psychiatrists,150,150,0,0,0,0,0,203480,">$187,200",136150,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1067,Surgeons,110,110,0,0,0,0,0,245820,">$187,200",">$187,200",n/a,Doctoral or professional degree,None,Internship/residency
4,29-1069,"Physicians and Surgeons, All Other",2450,2480,30,0.012244898,70,10,60,178640,">$187,200",63770,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1071,Physician Assistants,620,640,20,0.032258065,20,10,10,89230,89160,73670,97010,Master's degree,None,None
4,29-1081,Podiatrists,60,60,0,0,0,0,0,110580,105160,74400,128670,Doctoral or professional degree,None,Internship/residency
4,29-1122,Occupational Therapists,550,570,20,0.036363636,10,10,0,67370,66570,47660,77220,Master's degree,None,None
4,29-1123,Physical Therapists,810,840,30,0.037037037,40,20,20,67740,68450,49480,76870,Doctoral or professional degree,None,None
4,29-1125,Recreational Therapists,90,90,0,0,0,0,0,51980,50090,37090,59420,Bachelor's degree,None,None
4,29-1126,Respiratory Therapists,340,350,10,0.029411765,0,0,0,61560,61600,52060,66310,Associate's degree,None,None
4,29-1127,Speech-Language Pathologists,830,850,20,0.024096386,20,10,10,67050,64590,47490,76830,Master's degree,None,None
4,29-1129,"Therapists, All Other",50,50,0,0,0,0,0,57570,54400,39810,66450,Bachelor's degree,None,None
4,29-1131,Veterinarians,340,350,10,0.029411765,20,10,10,101880,84650,55870,124890,Doctoral or professional degree,None,None
4,29-1141,Registered Nurses,12120,12440,320,0.02640264,370,160,210,58880,58150,45530,65560,Associate's degree,None,None
4,29-1151,Nurse Anesthetists,160,170,10,0.0625,0,0,0,142300,143200,127510,149690,Master's degree,None,None
4,29-1171,Nurse Practitioners,670,700,30,0.044776119,20,10,10,91630,91660,77850,98520,Master's degree,None,None
4,29-1199,"Health Diagnosing and Treating Practitioners, All Other",110,110,0,0,0,0,0,74550,66300,55920,83860,Master's degree,None,None
3,29-2000,Health Technologists and Technicians,12200,12580,380,0.031147541,420,190,230,n/a,n/a,n/a,n/a, , , 
4,29-2011,Medical and Clinical Laboratory Technologists,630,630,0,0,20,0,20,58920,57950,48340,64210,Bachelor's degree,None,None
4,29-2012,Medical and Clinical Laboratory Technicians,740,780,40,0.054054054,40,20,20,42580,41280,30760,48490,Associate's degree,None,None
4,29-2021,Dental Hygienists,880,910,30,0.034090909,40,20,20,61010,62210,50500,66260,Associate's degree,None,None
4,29-2031,Cardiovascular Technologists and Technicians,200,210,10,0.05,10,10,0,51510,50200,32250,61140,Associate's degree,None,None
4,29-2032,Diagnostic Medical Sonographers,250,260,10,0.04,10,10,0,65730,65150,53050,72070,Associate's degree,None,None
4,29-2033,Nuclear Medicine Technologists,50,50,0,0,0,0,0,77040,77510,63810,83660,Associate's degree,None,None
4,29-2034,Radiologic Technologists,800,820,20,0.025,20,10,10,58900,58420,46920,64880,Associate's degree,None,None
4,29-2035,Magnetic Resonance Imaging Technologists,60,70,10,0.166666667,0,0,0,64740,66590,48110,73050,Associate's degree,Less than 5 years,None
4,29-2041,Emergency Medical Technicians and Paramedics,1440,1510,70,0.048611111,70,30,40,36420,34510,27190,41040,Postsecondary non-degree award,None,None
4,29-2051,Dietetic Technicians,90,90,0,0,0,0,0,38610,40420,28830,43490,Associate's degree,None,None
4,29-2052,Pharmacy Technicians,1020,1050,30,0.029411765,20,10,10,30190,29500,22150,34200,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-2055,Surgical Technologists,340,360,20,0.058823529,10,10,0,39590,37530,29390,44690,Postsecondary non-degree award,None,None
4,29-2056,Veterinary Technologists and Technicians,240,250,10,0.041666667,10,10,0,35470,35100,26300,40050,Associate's degree,None,None
4,29-2061,Licensed Practical and Licensed Vocational Nurses,4010,4090,80,0.019950125,130,40,90,40100,39080,32810,43750,Postsecondary non-degree award,None,None
4,29-2071,Medical Records and Health Information Technicians,600,620,20,0.033333333,20,10,10,35030,31940,23710,40690,Postsecondary non-degree award,None,None
4,29-2081,"Opticians, Dispensing",170,180,10,0.058823529,0,0,0,47080,47580,39610,50820,High school diploma or equivalent,None,Long-term on-the-job training
4,29-2091,Orthotists and Prosthetists,80,80,0,0,0,0,0,71220,73170,51500,81080,Master's degree,None,Internship/residency
4,29-2099,"Health Technologists and Technicians, All Other",340,350,10,0.029411765,0,0,0,43610,38790,28630,51110,High school diploma or equivalent,None,None
3,29-9000,Other Healthcare Practitioners and Technical Occupations,580,590,10,0.017241379,10,0,10,n/a,n/a,n/a,n/a, , , 
4,29-9011,Occupational Health and Safety Specialists,310,310,0,0,10,0,10,67790,67320,52080,75640,Bachelor's degree,None,Short-term on-the-job training
4,29-9091,Athletic Trainers,120,120,0,0,0,0,0,41570,37810,34140,45290,Bachelor's degree,None,None
4,29-9099,"Healthcare Practitioners and Technical Workers, All Other",120,120,0,0,0,0,0,73700,74940,51110,84990,Bachelor's degree,None,None
2,31-0000,Healthcare Support Occupations,16520,17060,540,0.032687651,560,270,290,28450,26560,21430,31960, , , 
3,31-1000,"Nursing, Psychiatric, and Home Health Aides",11900,12310,410,0.034453782,420,210,210,n/a,n/a,n/a,n/a, , , 
4,31-1011,Home Health Aides,5150,5450,300,0.058252427,240,150,90,24980,23570,21460,26740,Less than high school,None,Short-term on-the-job training
4,31-1013,Psychiatric Aides,510,520,10,0.019607843,20,10,10,33160,33400,22980,38250,High school diploma or equivalent,None,Short-term on-the-job training
4,31-1014,Nursing Assistants,6100,6180,80,0.013114754,150,40,110,27590,26840,21350,30710,Postsecondary non-degree award,None,None
4,31-1015,Orderlies,150,160,10,0.066666667,10,10,0,23900,22550,19410,26150,High school diploma or equivalent,None,Short-term on-the-job training
3,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,580,610,30,0.051724138,20,10,10,n/a,n/a,n/a,n/a, , , 
4,31-2011,Occupational Therapy Assistants,220,230,10,0.045454545,20,10,10,46220,46000,35020,51820,Associate's degree,None,None
4,31-2021,Physical Therapist Assistants,240,250,10,0.041666667,10,10,0,43420,43360,37280,46490,Associate's degree,None,None
4,31-2022,Physical Therapist Aides,100,100,0,0,0,0,0,25130,23880,19220,28080,High school diploma or equivalent,None,Short-term on-the-job training
3,31-9000,Other Healthcare Support Occupations,4050,4140,90,0.022222222,120,50,70,n/a,n/a,n/a,n/a, , , 
4,31-9011,Massage Therapists,420,440,20,0.047619048,10,10,0,n/a,n/a,n/a,n/a,Postsecondary non-degree award,None,None
4,31-9091,Dental Assistants,930,960,30,0.032258065,30,10,20,37010,35920,27790,41630,Postsecondary non-degree award,None,None
4,31-9092,Medical Assistants,1010,1030,20,0.01980198,30,10,20,32760,31900,26370,35960,Postsecondary non-degree award,None,None
4,31-9093,Medical Equipment Preparers,150,150,0,0,0,0,0,29070,27900,22300,32450,High school diploma or equivalent,None,Moderate-term on-the-job training
4,31-9094,Medical Transcriptionists,290,280,-10,-0.034482759,10,0,10,33260,33620,27950,35920,Postsecondary non-degree award,None,None
4,31-9095,Pharmacy Aides,130,130,0,0,0,0,0,23670,22880,19090,25960,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,320,330,10,0.03125,10,0,10,23260,22740,19890,24950,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9097,Phlebotomists,220,230,10,0.045454545,0,0,0,29440,28540,24640,31850,Postsecondary non-degree award,None,None
4,31-9099,"Healthcare Support Workers, All Other",580,590,10,0.017241379,20,10,10,30430,28740,23740,33770,High school diploma or equivalent,None,None
2,33-0000,Protective Service Occupations,14050,14190,140,0.009964413,540,80,460,51080,49940,25530,63850, , , 
3,33-1000,Supervisors of Protective Service Workers,1550,1550,0,0,50,0,50,n/a,n/a,n/a,n/a, , , 
4,33-1012,First-Line Supervisors of Police and Detectives,720,720,0,0,20,0,20,92660,95620,62570,107710,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",240,240,0,0,10,0,10,57260,55840,37600,67080,High school diploma or equivalent,Less than 5 years,None
3,33-2000,Fire Fighting and Prevention Workers,670,670,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,33-2011,Firefighters,570,560,-10,-0.01754386,10,0,10,57290,57450,45460,63210,Postsecondary non-degree award,None,Long-term on-the-job training
3,33-3000,Law Enforcement Workers,6510,6530,20,0.003072197,180,10,170,n/a,n/a,n/a,n/a, , , 
4,33-3011,Bailiffs,190,190,0,0,10,0,10,52580,54910,32980,62380,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3021,Detectives and Criminal Investigators,830,830,0,0,20,0,20,83140,87060,53690,97870,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-3051,Police and Sheriff's Patrol Officers,2510,2520,10,0.003984064,90,10,80,62950,62810,42850,73000,High school diploma or equivalent,None,Moderate-term on-the-job training
3,33-9000,Other Protective Service Workers,5320,5440,120,0.022556391,290,70,220,n/a,n/a,n/a,n/a, , , 
4,33-9021,Private Detectives and Investigators,280,290,10,0.035714286,10,0,10,54700,63250,34030,65040,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-9032,Security Guards,2990,3070,80,0.026755853,80,40,40,30480,29210,22140,34660,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9091,Crossing Guards,270,260,-10,-0.037037037,0,0,0,23650,24080,19150,25900,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1060,1090,30,0.028301887,130,20,110,19380,18640,16870,20640,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9093,Transportation Security Screeners,140,140,0,0,0,0,0,34960,34190,29470,37700,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9099,"Protective Service Workers, All Other",410,420,10,0.024390244,40,0,40,27410,24460,16760,32730,High school diploma or equivalent,None,Short-term on-the-job training
2,35-0000,Food Preparation and Serving Related Occupations,42270,44320,2050,0.048497753,2920,1020,1900,21440,19200,16940,23680, , , 
3,35-1000,Supervisors of Food Preparation and Serving Workers,3410,3590,180,0.052785924,190,90,100,n/a,n/a,n/a,n/a, , , 
4,35-1011,Chefs and Head Cooks,400,410,10,0.025,20,10,10,42440,37280,29560,48880,High school diploma or equivalent,5 years or more,None
4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,3010,3180,170,0.056478405,170,80,90,32790,31440,23610,37390,High school diploma or equivalent,Less than 5 years,None
3,35-2000,Cooks and Food Preparation Workers,9220,9590,370,0.040130152,400,180,220,n/a,n/a,n/a,n/a, , , 
4,35-2011,"Cooks, Fast Food",980,1010,30,0.030612245,40,20,20,19880,18620,16830,21410,Less than high school,None,Short-term on-the-job training
4,35-2012,"Cooks, Institution and Cafeteria",1180,1200,20,0.016949153,30,10,20,28450,27660,20720,32310,Less than high school,None,Short-term on-the-job training
4,35-2014,"Cooks, Restaurant",3480,3710,230,0.066091954,180,110,70,24760,23910,19590,27350,Less than high school,Less than 5 years,Moderate-term on-the-job training
4,35-2015,"Cooks, Short Order",820,850,30,0.036585366,30,10,20,25430,25410,20520,27890,Less than high school,None,Short-term on-the-job training
4,35-2021,Food Preparation Workers,2620,2680,60,0.022900763,120,30,90,21640,20820,16920,24000,Less than high school,None,Short-term on-the-job training
3,35-3000,Food and Beverage Serving Workers,25210,26510,1300,0.051566839,1930,650,1280,n/a,n/a,n/a,n/a, , , 
4,35-3011,Bartenders,2260,2390,130,0.057522124,140,60,80,21730,19100,16920,24130,Less than high school,None,Short-term on-the-job training
4,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",10980,11630,650,0.059198543,850,320,530,18440,18210,16920,19200,Less than high school,None,Short-term on-the-job training
4,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",1780,1840,60,0.033707865,200,30,170,18540,18450,17080,19270,Less than high school,None,Short-term on-the-job training
4,35-3031,Waiters and Waitresses,8990,9410,420,0.046718576,680,210,470,19920,18590,16960,21410,Less than high school,None,Short-term on-the-job training
4,35-3041,"Food Servers, Nonrestaurant",1200,1240,40,0.033333333,60,20,40,20010,18570,16940,21550,Less than high school,None,Short-term on-the-job training
3,35-9000,Other Food Preparation and Serving Related Workers,4430,4630,200,0.045146727,410,100,310,n/a,n/a,n/a,n/a, , , 
4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,1370,1430,60,0.04379562,110,30,80,19150,18190,16920,20270,Less than high school,None,Short-term on-the-job training
4,35-9021,Dishwashers,1900,1980,80,0.042105263,150,40,110,18640,18420,16900,19500,Less than high school,None,Short-term on-the-job training
4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1110,1160,50,0.045045045,150,30,120,19310,18490,16940,20490,Less than high school,None,None
4,35-9099,"Food Preparation and Serving Related Workers, All Other",50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,None,Short-term on-the-job training
2,37-0000,Building and Grounds Cleaning and Maintenance Occupations,23120,23720,600,0.025951557,740,300,440,26650,23760,18380,30780, , , 
3,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1410,1440,30,0.021276596,30,10,20,n/a,n/a,n/a,n/a, , , 
4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,1010,1030,20,0.01980198,30,10,20,41960,41090,29720,48080,High school diploma or equivalent,Less than 5 years,None
4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",400,410,10,0.025,0,0,0,45620,43200,32450,52200,High school diploma or equivalent,Less than 5 years,None
3,37-2000,Building Cleaning and Pest Control Workers,17310,17760,450,0.025996534,530,230,300,n/a,n/a,n/a,n/a, , , 
4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",11610,11900,290,0.024978467,340,140,200,26090,23780,18760,29760,Less than high school,None,Short-term on-the-job training
4,37-2012,Maids and Housekeeping Cleaners,5270,5420,150,0.028462998,170,70,100,21180,20030,16980,23270,Less than high school,None,Short-term on-the-job training
3,37-3000,Grounds Maintenance Workers,4400,4520,120,0.027272727,170,60,110,n/a,n/a,n/a,n/a, , , 
4,37-3011,Landscaping and Groundskeeping Workers,3760,3860,100,0.026595745,150,50,100,26860,24750,18880,30850,Less than high school,None,Short-term on-the-job training
2,39-0000,Personal Care and Service Occupations,22970,23640,670,0.029168481,840,340,500,26440,23140,17480,30920, , , 
3,39-1000,Supervisors of Personal Care and Service Workers,1070,1090,20,0.018691589,30,10,20,n/a,n/a,n/a,n/a, , , 
4,39-1011,Gaming Supervisors,70,80,10,0.142857143,0,0,0,44950,43330,33330,50760,High school diploma or equivalent,Less than 5 years,None
4,39-1021,First-Line Supervisors of Personal Service Workers,990,1000,10,0.01010101,30,10,20,40740,37840,29340,46440,High school diploma or equivalent,Less than 5 years,None
3,39-2000,Animal Care and Service Workers,920,940,20,0.02173913,20,10,10,n/a,n/a,n/a,n/a, , , 
4,39-2011,Animal Trainers,90,90,0,0,0,0,0,23430,19380,16920,26680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,39-2021,Nonfarm Animal Caretakers,830,850,20,0.024096386,20,10,10,23050,20890,17010,26080,Less than high school,None,Short-term on-the-job training
3,39-3000,Entertainment Attendants and Related Workers,1630,1680,50,0.030674847,130,30,100,n/a,n/a,n/a,n/a, , , 
4,39-3012,Gaming and Sports Book Writers and Runners,140,140,0,0,0,0,0,27920,26480,21660,31050,High school diploma or equivalent,None,Short-term on-the-job training
4,39-3021,Motion Picture Projectionists,70,70,0,0,0,0,0,22170,18980,16850,24830,Less than high school,None,Short-term on-the-job training
4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",200,200,0,0,20,0,20,23600,18610,16850,26980,Less than high school,None,Short-term on-the-job training
4,39-3091,Amusement and Recreation Attendants,1040,1090,50,0.048076923,100,30,70,19750,18530,16790,21230,Less than high school,None,Short-term on-the-job training
4,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",90,90,0,0,10,0,10,21440,20880,16940,23680,High school diploma or equivalent,None,Short-term on-the-job training
4,39-3099,"Entertainment Attendants and Related Workers, All Other",60,60,0,0,0,0,0,33730,26960,20540,40320,High school diploma or equivalent,None,Short-term on-the-job training
3,39-4000,Funeral Service Workers,330,330,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,39-4031,"Morticians, Undertakers, and Funeral Directors",240,240,0,0,10,0,10,61060,67500,36870,73150,Associate's degree,None,Long-term on-the-job training
3,39-5000,Personal Appearance Workers,2800,2850,50,0.017857143,90,30,60,n/a,n/a,n/a,n/a, , , 
4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",1970,2000,30,0.015228426,60,10,50,26840,22700,16960,31790,Postsecondary non-degree award,None,None
4,39-5092,Manicurists and Pedicurists,170,170,0,0,0,0,0,22650,21290,16960,25490,Postsecondary non-degree award,None,None
4,39-5094,Skincare Specialists,190,200,10,0.052631579,10,10,0,24960,24010,19120,27870,Postsecondary non-degree award,None,None
3,39-6000,"Baggage Porters, Bellhops, and Concierges",80,90,10,0.125,0,0,0,n/a,n/a,n/a,n/a, , , 
4,39-6011,Baggage Porters and Bellhops,60,60,0,0,0,0,0,27970,27150,20050,31940,High school diploma or equivalent,None,Short-term on-the-job training
3,39-7000,Tour and Travel Guides,150,150,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,39-9000,Other Personal Care and Service Workers,15990,16500,510,0.031894934,560,260,300,n/a,n/a,n/a,n/a, , , 
4,39-9011,Childcare Workers,6750,6880,130,0.019259259,260,60,200,22790,20350,16970,25710,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9021,Personal Care Aides,5520,5820,300,0.054347826,180,150,30,26160,23590,20400,29050,Less than high school,None,Short-term on-the-job training
4,39-9031,Fitness Trainers and Aerobics Instructors,1300,1340,40,0.030769231,30,20,10,36420,31590,19630,44820,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9032,Recreation Workers,1480,1510,30,0.02027027,40,20,20,23110,20760,16970,26170,Bachelor's degree,None,None
4,39-9041,Residential Advisors,690,700,10,0.014492754,40,10,30,28370,26070,21010,32050,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9099,"Personal Care and Service Workers, All Other",260,260,0,0,10,0,10,31710,32690,24290,35420,High school diploma or equivalent,None,Short-term on-the-job training
2,41-0000,Sales and Related Occupations,51680,52000,320,0.00619195,1970,170,1800,35980,24590,17260,45340, , , 
3,41-1000,Supervisors of Sales Workers,5440,5450,10,0.001838235,120,10,110,n/a,n/a,n/a,n/a, , , 
4,41-1011,First-Line Supervisors of Retail Sales Workers,4380,4380,0,0,90,0,90,45880,40660,29200,54220,High school diploma or equivalent,Less than 5 years,None
4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,1060,1070,10,0.009433962,20,10,10,97670,84460,49610,121710,High school diploma or equivalent,Less than 5 years,None
3,41-2000,Retail Sales Workers,32900,33000,100,0.003039514,1470,50,1420,n/a,n/a,n/a,n/a, , , 
4,41-2011,Cashiers,13250,13260,10,0.000754717,720,10,710,20230,19100,17030,21830,Less than high school,None,Short-term on-the-job training
