summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
3,25-9000,"Other Education, Training, and Library Occupations",11300,11340,40,0.003539823,250,20,230,n/a,n/a,n/a,n/a, , , 
4,25-9031,Instructional Coordinators,680,700,20,0.029411765,10,10,0,51360,50550,29240,62430,Master's degree,5 years or more,None
4,25-9041,Teacher Assistants,10370,10390,20,0.00192864,230,10,220,24060,22720,17120,27530,"Some college, no degree",None,None
4,25-9099,"Education, Training, and Library Workers, All Other",160,160,0,0,0,0,0,n/a,n/a,n/a,n/a,Bachelor's degree,None,None
2,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",11430,11510,80,0.006999125,320,60,260,44190,38720,22380,55090, , , 
3,27-1000,Art and Design Workers,3330,3340,10,0.003003003,100,10,90,n/a,n/a,n/a,n/a, , , 
4,27-1014,Multimedia Artists and Animators,160,160,0,0,0,0,0,42030,35770,28780,48660,Bachelor's degree,None,Moderate-term on-the-job training
4,27-1021,Commercial and Industrial Designers,260,260,0,0,10,0,10,60090,56830,37960,71160,Bachelor's degree,None,None
4,27-1023,Floral Designers,280,280,0,0,10,0,10,25540,23760,18290,29170,High school diploma or equivalent,None,Moderate-term on-the-job training
4,27-1024,Graphic Designers,880,890,10,0.011363636,20,0,20,40530,35850,26040,47770,Bachelor's degree,None,None
4,27-1025,Interior Designers,240,240,0,0,10,0,10,43730,42520,32010,49590,Bachelor's degree,None,None
4,27-1026,Merchandise Displayers and Window Trimmers,320,320,0,0,10,0,10,27040,25630,19400,30860,High school diploma or equivalent,None,Moderate-term on-the-job training
4,27-1029,"Designers, All Other",140,140,0,0,0,0,0,n/a,n/a,n/a,n/a,Bachelor's degree,None,None
3,27-2000,"Entertainers and Performers, Sports and Related Workers",3420,3450,30,0.00877193,120,20,100,n/a,n/a,n/a,n/a, , , 
4,27-2012,Producers and Directors,430,430,0,0,10,0,10,73320,62600,40930,89520,Bachelor's degree,Less than 5 years,None
4,27-2022,Coaches and Scouts,850,880,30,0.035294118,50,20,30,38850,31700,18820,48860,Bachelor's degree,None,None
4,27-2023,"Umpires, Referees, and Other Sports Officials",60,60,0,0,0,0,0,38550,24390,18200,48730,High school diploma or equivalent,None,Moderate-term on-the-job training
4,27-2041,Music Directors and Composers,650,650,0,0,20,0,20,41850,42310,24570,50500,Bachelor's degree,Less than 5 years,None
4,27-2042,Musicians and Singers,950,960,10,0.010526316,20,0,20,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Long-term on-the-job training
3,27-3000,Media and Communication Workers,3260,3290,30,0.009202454,90,20,70,n/a,n/a,n/a,n/a, , , 
4,27-3011,Radio and Television Announcers,150,150,0,0,0,0,0,32310,19990,17460,39740,Bachelor's degree,None,None
4,27-3012,Public Address System and Other Announcers,100,100,0,0,0,0,0,51510,42550,28210,63160,High school diploma or equivalent,None,Short-term on-the-job training
4,27-3021,Broadcast News Analysts,70,70,0,0,0,0,0,113950,99440,37230,152300,Bachelor's degree,None,None
4,27-3022,Reporters and Correspondents,270,270,0,0,10,0,10,39150,32930,20480,48490,Bachelor's degree,None,None
4,27-3031,Public Relations Specialists,780,800,20,0.025641026,20,10,10,49080,45980,32960,57130,Bachelor's degree,None,None
4,27-3041,Editors,670,670,0,0,20,0,20,50010,43640,27680,61180,Bachelor's degree,Less than 5 years,None
4,27-3042,Technical Writers,140,150,10,0.071428571,10,10,0,49960,46890,32810,58540,Bachelor's degree,Less than 5 years,Short-term on-the-job training
4,27-3043,Writers and Authors,830,830,0,0,20,0,20,46420,43430,29790,54730,Bachelor's degree,None,Moderate-term on-the-job training
4,27-3091,Interpreters and Translators,130,140,10,0.076923077,0,0,0,43510,39740,23000,53770,Bachelor's degree,None,Short-term on-the-job training
4,27-3099,"Media and Communication Workers, All Other",110,110,0,0,0,0,0,31240,27530,22330,35700,High school diploma or equivalent,None,Short-term on-the-job training
3,27-4000,Media and Communication Equipment Workers,1430,1420,-10,-0.006993007,30,10,20,n/a,n/a,n/a,n/a, , , 
4,27-4011,Audio and Video Equipment Technicians,410,420,10,0.024390244,20,10,10,48120,45530,29840,57260,Postsecondary non-degree award,None,Short-term on-the-job training
4,27-4012,Broadcast Technicians,210,210,0,0,0,0,0,34530,24290,21510,41040,Associate's degree,None,Short-term on-the-job training
4,27-4014,Sound Engineering Technicians,70,70,0,0,0,0,0,39320,26520,16720,50620,Postsecondary non-degree award,None,Short-term on-the-job training
4,27-4021,Photographers,550,540,-10,-0.018181818,10,0,10,33170,19580,17190,41150,High school diploma or equivalent,None,Long-term on-the-job training
4,27-4031,"Camera Operators, Television, Video, and Motion Picture",50,50,0,0,0,0,0,45930,36720,24950,56430,Bachelor's degree,None,None
2,29-0000,Healthcare Practitioners and Technical Occupations,39910,40650,740,0.018541719,1110,370,740,69710,57960,35910,86610, , , 
3,29-1000,Health Diagnosing and Treating Practitioners,25720,26170,450,0.017496112,690,220,470,n/a,n/a,n/a,n/a, , , 
4,29-1011,Chiropractors,170,170,0,0,0,0,0,87160,69550,47000,107250,Doctoral or professional degree,None,None
4,29-1021,"Dentists, General",400,400,0,0,10,0,10,195570,179500,123810,">$187,200",Doctoral or professional degree,None,None
4,29-1024,Prosthodontists,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,Doctoral or professional degree,None,Internship/residency
4,29-1031,Dietitians and Nutritionists,360,360,0,0,0,0,0,54680,54420,41110,61460,Bachelor's degree,None,Internship/residency
4,29-1041,Optometrists,160,160,0,0,10,0,10,123650,109840,68340,151300,Doctoral or professional degree,None,None
4,29-1051,Pharmacists,1410,1410,0,0,30,0,30,113830,118130,91680,124900,Doctoral or professional degree,None,None
4,29-1061,Anesthesiologists,360,370,10,0.027777778,20,10,10,166720,161570,70270,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1062,Family and General Practitioners,200,210,10,0.05,10,0,10,117880,96940,43420,155110,Doctoral or professional degree,None,Internship/residency
4,29-1064,Obstetricians and Gynecologists,90,90,0,0,0,0,0,166410,">$187,200",43750,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1065,"Pediatricians, General",200,200,0,0,0,0,0,130510,139410,63480,164030,Doctoral or professional degree,None,Internship/residency
4,29-1067,Surgeons,280,290,10,0.035714286,20,10,10,168220,178040,47280,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1069,"Physicians and Surgeons, All Other",2280,2320,40,0.01754386,70,20,50,173570,168600,81210,">$187,200",Doctoral or professional degree,None,Internship/residency
4,29-1071,Physician Assistants,440,460,20,0.045454545,20,10,10,87630,86710,71730,95580,Master's degree,None,None
4,29-1081,Podiatrists,50,50,0,0,0,0,0,124790,110500,79180,147600,Doctoral or professional degree,None,Internship/residency
4,29-1122,Occupational Therapists,740,750,10,0.013513514,20,10,10,63130,63630,46860,71260,Master's degree,None,None
4,29-1123,Physical Therapists,1160,1200,40,0.034482759,50,20,30,66290,67450,50930,73980,Doctoral or professional degree,None,None
4,29-1124,Radiation Therapists,50,50,0,0,0,0,0,79700,74330,55840,91630,Associate's degree,None,None
4,29-1125,Recreational Therapists,110,110,0,0,0,0,0,48850,50000,30160,58200,Bachelor's degree,None,None
4,29-1126,Respiratory Therapists,510,520,10,0.019607843,10,0,10,56370,56830,46030,61540,Associate's degree,None,None
4,29-1127,Speech-Language Pathologists,1090,1100,10,0.009174312,20,10,10,65470,62860,46040,75190,Master's degree,None,None
4,29-1129,"Therapists, All Other",60,60,0,0,0,0,0,58410,56730,41250,66990,Bachelor's degree,None,None
4,29-1131,Veterinarians,220,220,0,0,10,0,10,85150,84450,67940,93750,Doctoral or professional degree,None,None
4,29-1141,Registered Nurses,13460,13650,190,0.014115899,330,100,230,65240,65170,48400,73650,Associate's degree,None,None
4,29-1171,Nurse Practitioners,850,890,40,0.047058824,30,20,10,86610,86580,71500,94170,Master's degree,None,None
4,29-1199,"Health Diagnosing and Treating Practitioners, All Other",130,130,0,0,0,0,0,78330,64600,50060,92460,Master's degree,None,None
3,29-2000,Health Technologists and Technicians,13730,14010,280,0.020393299,400,140,260,n/a,n/a,n/a,n/a, , , 
4,29-2011,Medical and Clinical Laboratory Technologists,440,440,0,0,10,0,10,55980,55570,48210,59860,Bachelor's degree,None,None
4,29-2012,Medical and Clinical Laboratory Technicians,310,320,10,0.032258065,20,10,10,43890,44650,33850,48910,Associate's degree,None,None
4,29-2021,Dental Hygienists,1090,1120,30,0.027522936,40,20,20,52360,52290,43460,56820,Associate's degree,None,None
4,29-2031,Cardiovascular Technologists and Technicians,150,150,0,0,0,0,0,51890,46810,34160,60760,Associate's degree,None,None
4,29-2032,Diagnostic Medical Sonographers,270,290,20,0.074074074,10,10,0,62020,62680,52160,66960,Associate's degree,None,None
4,29-2033,Nuclear Medicine Technologists,90,90,0,0,0,0,0,67750,68760,61640,70800,Associate's degree,None,None
4,29-2034,Radiologic Technologists,1080,1100,20,0.018518519,20,10,10,54530,54230,41850,60880,Associate's degree,None,None
4,29-2035,Magnetic Resonance Imaging Technologists,100,110,10,0.1,0,0,0,57740,55670,42990,65120,Associate's degree,Less than 5 years,None
4,29-2041,Emergency Medical Technicians and Paramedics,830,840,10,0.012048193,30,10,20,31480,30480,21870,36290,Postsecondary non-degree award,None,None
4,29-2051,Dietetic Technicians,110,110,0,0,0,0,0,38800,38390,30500,42940,Associate's degree,None,None
4,29-2052,Pharmacy Technicians,1600,1610,10,0.00625,10,0,10,28300,26870,21430,31730,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-2055,Surgical Technologists,340,350,10,0.029411765,10,10,0,49120,50760,39840,53770,Postsecondary non-degree award,None,None
4,29-2056,Veterinary Technologists and Technicians,310,330,20,0.064516129,10,10,0,32480,31760,27470,34990,Associate's degree,None,None
4,29-2061,Licensed Practical and Licensed Vocational Nurses,5300,5410,110,0.020754717,170,50,120,38180,37550,31330,41600,Postsecondary non-degree award,None,None
4,29-2071,Medical Records and Health Information Technicians,870,890,20,0.022988506,30,10,20,39490,38110,25930,46270,Postsecondary non-degree award,None,None
4,29-2081,"Opticians, Dispensing",320,320,0,0,10,0,10,43870,43790,31590,50010,High school diploma or equivalent,None,Long-term on-the-job training
4,29-2099,"Health Technologists and Technicians, All Other",250,260,10,0.04,0,0,0,45800,42640,31420,52990,High school diploma or equivalent,None,None
3,29-9000,Other Healthcare Practitioners and Technical Occupations,460,460,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,29-9011,Occupational Health and Safety Specialists,220,220,0,0,10,0,10,66190,64350,48380,75090,Bachelor's degree,None,Short-term on-the-job training
4,29-9091,Athletic Trainers,120,120,0,0,0,0,0,36410,35560,28050,40590,Bachelor's degree,None,None
4,29-9099,"Healthcare Practitioners and Technical Workers, All Other",120,120,0,0,0,0,0,73540,76140,44010,88310,Bachelor's degree,None,None
2,31-0000,Healthcare Support Occupations,18530,18810,280,0.015110631,470,140,330,27830,26500,20310,31590, , , 
3,31-1000,"Nursing, Psychiatric, and Home Health Aides",13340,13510,170,0.012743628,320,90,230,n/a,n/a,n/a,n/a, , , 
4,31-1011,Home Health Aides,5530,5690,160,0.028933092,180,80,100,23510,22470,18740,25900,Less than high school,None,Short-term on-the-job training
4,31-1014,Nursing Assistants,7090,7090,0,0,120,0,120,27230,27050,20740,30470,Postsecondary non-degree award,None,None
3,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,910,940,30,0.032967033,30,10,20,n/a,n/a,n/a,n/a, , , 
4,31-2011,Occupational Therapy Assistants,400,410,10,0.025,20,10,10,37890,37110,30720,41470,Associate's degree,None,None
4,31-2012,Occupational Therapy Aides,50,50,0,0,0,0,0,36010,33590,23630,42210,High school diploma or equivalent,None,Short-term on-the-job training
4,31-2021,Physical Therapist Assistants,320,330,10,0.03125,20,10,10,39360,38330,32860,42610,Associate's degree,None,None
4,31-2022,Physical Therapist Aides,140,140,0,0,0,0,0,29530,28470,22930,32830,High school diploma or equivalent,None,Short-term on-the-job training
3,31-9000,Other Healthcare Support Occupations,4280,4360,80,0.018691589,110,40,70,n/a,n/a,n/a,n/a, , , 
4,31-9011,Massage Therapists,260,270,10,0.038461538,0,0,0,44400,43490,29040,52090,Postsecondary non-degree award,None,None
4,31-9091,Dental Assistants,1100,1120,20,0.018181818,30,10,20,31560,30290,26070,34300,Postsecondary non-degree award,None,None
4,31-9092,Medical Assistants,1080,1120,40,0.037037037,40,20,20,32830,32650,25600,36440,Postsecondary non-degree award,None,None
4,31-9093,Medical Equipment Preparers,150,150,0,0,0,0,0,33380,33410,26740,36700,High school diploma or equivalent,None,Moderate-term on-the-job training
4,31-9094,Medical Transcriptionists,440,440,0,0,10,0,10,32200,32580,23650,36480,Postsecondary non-degree award,None,None
4,31-9095,Pharmacy Aides,200,200,0,0,0,0,0,22950,21170,17110,25860,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,260,260,0,0,0,0,0,23970,21610,17140,27380,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9097,Phlebotomists,150,160,10,0.066666667,0,0,0,29540,28200,25170,31730,Postsecondary non-degree award,None,None
4,31-9099,"Healthcare Support Workers, All Other",640,640,0,0,10,0,10,32340,30660,25030,36000,High school diploma or equivalent,None,None
2,33-0000,Protective Service Occupations,19340,19520,180,0.009307135,660,100,560,48110,49450,22230,61060, , , 
3,33-1000,Supervisors of Protective Service Workers,1990,2000,10,0.005025126,60,0,60,n/a,n/a,n/a,n/a, , , 
4,33-1011,First-Line Supervisors of Correctional Officers,220,220,0,0,10,0,10,74070,74590,63420,79400,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1012,First-Line Supervisors of Police and Detectives,910,910,0,0,30,0,30,79090,75740,63600,86840,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,610,610,0,0,20,0,20,74630,70630,65750,79070,Postsecondary non-degree award,Less than 5 years,Moderate-term on-the-job training
4,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",260,260,0,0,10,0,10,44490,39650,28630,52410,High school diploma or equivalent,Less than 5 years,None
3,33-2000,Fire Fighting and Prevention Workers,2110,2110,0,0,50,0,50,n/a,n/a,n/a,n/a, , , 
4,33-2011,Firefighters,2030,2030,0,0,50,0,50,54920,53830,45930,59410,Postsecondary non-degree award,None,Long-term on-the-job training
3,33-3000,Law Enforcement Workers,7680,7690,10,0.001302083,210,0,210,n/a,n/a,n/a,n/a, , , 
4,33-3011,Bailiffs,250,250,0,0,10,0,10,42900,39740,22940,52890,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3012,Correctional Officers and Jailers,2490,2490,0,0,60,0,60,57540,58270,47330,62650,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3021,Detectives and Criminal Investigators,800,800,0,0,20,0,20,84810,78490,61820,96310,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-3051,Police and Sheriff's Patrol Officers,4100,4110,10,0.002439024,130,0,130,60210,64660,41880,69380,High school diploma or equivalent,None,Moderate-term on-the-job training
3,33-9000,Other Protective Service Workers,7560,7740,180,0.023809524,330,100,230,n/a,n/a,n/a,n/a, , , 
4,33-9011,Animal Control Workers,160,160,0,0,0,0,0,31580,29620,23840,35450,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-9021,Private Detectives and Investigators,160,170,10,0.0625,0,0,0,43100,36630,26330,51480,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-9032,Security Guards,4720,4870,150,0.031779661,150,80,70,27940,23560,18230,32800,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9091,Crossing Guards,820,800,-20,-0.024390244,10,0,10,23440,22320,19430,25440,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",540,550,10,0.018518519,70,10,60,19340,18550,16890,20570,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9093,Transportation Security Screeners,250,260,10,0.04,20,10,10,36220,35920,30860,38900,High school diploma or equivalent,None,Short-term on-the-job training
2,35-0000,Food Preparation and Serving Related Occupations,61810,64440,2630,0.042549749,4160,1320,2840,20830,19010,16930,22770, , , 
3,35-1000,Supervisors of Food Preparation and Serving Workers,4500,4710,210,0.046666667,220,100,120,n/a,n/a,n/a,n/a, , , 
4,35-1011,Chefs and Head Cooks,690,710,20,0.028985507,20,10,10,43480,42310,30610,49910,High school diploma or equivalent,5 years or more,None
4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,3810,4000,190,0.049868766,200,90,110,31330,29230,23420,35290,High school diploma or equivalent,Less than 5 years,None
3,35-2000,Cooks and Food Preparation Workers,13560,14040,480,0.03539823,560,240,320,n/a,n/a,n/a,n/a, , , 
4,35-2011,"Cooks, Fast Food",2170,2240,70,0.032258065,80,40,40,19570,19100,16910,20900,Less than high school,None,Short-term on-the-job training
4,35-2012,"Cooks, Institution and Cafeteria",1260,1270,10,0.007936508,40,10,30,28000,26420,19260,32370,Less than high school,None,Short-term on-the-job training
4,35-2014,"Cooks, Restaurant",4730,5020,290,0.061310782,240,150,90,23370,22460,18170,25970,Less than high school,Less than 5 years,Moderate-term on-the-job training
4,35-2015,"Cooks, Short Order",1220,1250,30,0.024590164,40,20,20,21140,19740,16970,23220,Less than high school,None,Short-term on-the-job training
4,35-2021,Food Preparation Workers,3960,4030,70,0.017676768,170,40,130,21400,20910,16980,23610,Less than high school,None,Short-term on-the-job training
3,35-3000,Food and Beverage Serving Workers,37430,39100,1670,0.044616618,2800,840,1960,n/a,n/a,n/a,n/a, , , 
4,35-3011,Bartenders,4760,5000,240,0.050420168,290,120,170,19210,18180,16870,20370,Less than high school,None,Short-term on-the-job training
4,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",15110,15910,800,0.052945069,1120,400,720,18150,18060,16910,18780,Less than high school,None,Short-term on-the-job training
4,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",4350,4440,90,0.020689655,470,50,420,17870,17980,17000,18310,Less than high school,None,Short-term on-the-job training
4,35-3031,Waiters and Waitresses,11250,11740,490,0.043555556,820,240,580,20790,19220,16930,22710,Less than high school,None,Short-term on-the-job training
4,35-3041,"Food Servers, Nonrestaurant",1960,2010,50,0.025510204,80,20,60,22180,21590,16920,24820,Less than high school,None,Short-term on-the-job training
3,35-9000,Other Food Preparation and Serving Related Workers,6310,6580,270,0.042789223,580,140,440,n/a,n/a,n/a,n/a, , , 
4,35-9021,Dishwashers,3300,3440,140,0.042424242,260,70,190,18200,18240,16950,18830,Less than high school,None,Short-term on-the-job training
4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",1530,1600,70,0.045751634,200,40,160,18620,18160,16870,19490,Less than high school,None,None
2,37-0000,Building and Grounds Cleaning and Maintenance Occupations,27230,27830,600,0.022034521,810,300,510,26360,23730,16980,31050, , , 
3,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,1940,1990,50,0.025773196,50,20,30,n/a,n/a,n/a,n/a, , , 
4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,1330,1360,30,0.022556391,50,20,30,42340,42780,30920,48050,High school diploma or equivalent,Less than 5 years,None
4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",610,630,20,0.032786885,20,10,10,48310,46310,39720,52600,High school diploma or equivalent,Less than 5 years,None
3,37-2000,Building Cleaning and Pest Control Workers,20180,20610,430,0.021308226,570,220,350,n/a,n/a,n/a,n/a, , , 
4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",13500,13780,280,0.020740741,370,140,230,25460,23790,16980,29690,Less than high school,None,Short-term on-the-job training
4,37-2012,Maids and Housekeeping Cleaners,6260,6400,140,0.022364217,180,70,110,19900,18890,16960,21370,Less than high school,None,Short-term on-the-job training
3,37-3000,Grounds Maintenance Workers,5110,5230,120,0.023483366,190,60,130,n/a,n/a,n/a,n/a, , , 
4,37-3011,Landscaping and Groundskeeping Workers,4390,4500,110,0.025056948,160,50,110,27340,25310,18100,31950,Less than high school,None,Short-term on-the-job training
4,37-3013,Tree Trimmers and Pruners,240,240,0,0,10,0,10,50850,52500,40010,56270,High school diploma or equivalent,None,Short-term on-the-job training
2,39-0000,Personal Care and Service Occupations,30630,31320,690,0.022526934,980,360,620,23760,20940,16940,27160, , , 
3,39-1000,Supervisors of Personal Care and Service Workers,1280,1300,20,0.015625,30,10,20,n/a,n/a,n/a,n/a, , , 
4,39-1021,First-Line Supervisors of Personal Service Workers,1180,1200,20,0.016949153,30,10,20,35800,34120,26920,40250,High school diploma or equivalent,Less than 5 years,None
3,39-2000,Animal Care and Service Workers,810,820,10,0.012345679,20,10,10,n/a,n/a,n/a,n/a, , , 
4,39-2011,Animal Trainers,100,100,0,0,0,0,0,25820,21100,17100,30180,High school diploma or equivalent,None,Moderate-term on-the-job training
4,39-2021,Nonfarm Animal Caretakers,710,720,10,0.014084507,20,10,10,20890,19040,16910,22890,Less than high school,None,Short-term on-the-job training
3,39-3000,Entertainment Attendants and Related Workers,2130,2150,20,0.009389671,150,20,130,n/a,n/a,n/a,n/a, , , 
4,39-3012,Gaming and Sports Book Writers and Runners,120,120,0,0,0,0,0,27110,27860,18620,31350,High school diploma or equivalent,None,Short-term on-the-job training
4,39-3021,Motion Picture Projectionists,80,70,-10,-0.125,0,0,0,21910,19650,16970,24370,Less than high school,None,Short-term on-the-job training
4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",520,510,-10,-0.019230769,40,0,40,17560,17960,17000,17840,Less than high school,None,Short-term on-the-job training
4,39-3091,Amusement and Recreation Attendants,1120,1160,40,0.035714286,90,20,70,21210,20350,16840,23390,Less than high school,None,Short-term on-the-job training
4,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",120,120,0,0,10,0,10,17980,17920,16900,18530,High school diploma or equivalent,None,Short-term on-the-job training
3,39-4000,Funeral Service Workers,130,130,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-5000,Personal Appearance Workers,3380,3400,20,0.00591716,80,10,70,n/a,n/a,n/a,n/a, , , 
4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",2790,2800,10,0.003584229,70,10,60,22140,20090,16840,24790,Postsecondary non-degree award,None,None
4,39-5092,Manicurists and Pedicurists,200,200,0,0,0,0,0,22160,20770,17110,24680,Postsecondary non-degree award,None,None
4,39-5093,Shampooers,90,90,0,0,0,0,0,17880,18220,17170,18230,Less than high school,None,Short-term on-the-job training
4,39-5094,Skincare Specialists,110,110,0,0,0,0,0,31570,29340,21030,36840,Postsecondary non-degree award,None,None
3,39-6000,"Baggage Porters, Bellhops, and Concierges",140,150,10,0.071428571,0,0,0,n/a,n/a,n/a,n/a, , , 
4,39-6011,Baggage Porters and Bellhops,110,110,0,0,0,0,0,21050,18600,16820,23160,High school diploma or equivalent,None,Short-term on-the-job training
3,39-7000,Tour and Travel Guides,140,140,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,39-9000,Other Personal Care and Service Workers,22630,23240,610,0.026955369,690,310,380,n/a,n/a,n/a,n/a, , , 
4,39-9011,Childcare Workers,8060,8190,130,0.016129032,310,70,240,21240,19840,17000,23360,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9021,Personal Care Aides,9210,9610,400,0.043431053,250,200,50,23850,21550,16900,27330,Less than high school,None,Short-term on-the-job training
4,39-9031,Fitness Trainers and Aerobics Instructors,1170,1210,40,0.034188034,30,20,10,32490,32310,18470,39490,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9032,Recreation Workers,3420,3460,40,0.011695906,60,20,40,21720,19070,17010,24070,Bachelor's degree,None,None
4,39-9041,Residential Advisors,530,530,0,0,20,0,20,27130,27110,17840,31780,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9099,"Personal Care and Service Workers, All Other",250,250,0,0,10,0,10,34650,35360,25970,38990,High school diploma or equivalent,None,Short-term on-the-job training
2,41-0000,Sales and Related Occupations,67990,67970,-20,-0.000294161,2500,140,2360,34680,23180,17100,43480, , , 
3,41-1000,Supervisors of Sales Workers,7310,7280,-30,-0.004103967,140,0,140,n/a,n/a,n/a,n/a, , , 
4,41-1011,First-Line Supervisors of Retail Sales Workers,5960,5940,-20,-0.003355705,130,0,130,40520,36430,26610,47470,High school diploma or equivalent,Less than 5 years,None
4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,1340,1340,0,0,20,0,20,93130,84110,57000,111200,High school diploma or equivalent,Less than 5 years,None
3,41-2000,Retail Sales Workers,42090,41890,-200,-0.004751722,1840,10,1830,n/a,n/a,n/a,n/a, , , 
4,41-2011,Cashiers,17920,17820,-100,-0.005580357,960,0,960,19180,18500,17090,20220,Less than high school,None,Short-term on-the-job training
4,41-2021,Counter and Rental Clerks,2050,2060,10,0.004878049,70,10,60,25990,21700,16970,30500,Less than high school,None,Short-term on-the-job training
4,41-2031,Retail Salespersons,21040,20920,-120,-0.005703422,770,0,770,23990,20080,17070,27450,Less than high school,None,Short-term on-the-job training
3,41-3000,"Sales Representatives, Services",5980,6060,80,0.013377926,200,50,150,n/a,n/a,n/a,n/a, , , 
4,41-3011,Advertising Sales Agents,580,580,0,0,20,0,20,49290,38500,24470,61700,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3021,Insurance Sales Agents,1510,1530,20,0.013245033,40,10,30,68010,52130,33800,85120,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3031,"Securities, Commodities, and Financial Services Sales Agents",1010,1000,-10,-0.00990099,20,0,20,122620,101520,49170,159340,Bachelor's degree,None,Moderate-term on-the-job training
4,41-3041,Travel Agents,180,180,0,0,0,0,0,32540,30450,25880,35870,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3099,"Sales Representatives, Services, All Other",2700,2770,70,0.025925926,110,40,70,58540,49800,29080,73270,High school diploma or equivalent,None,Short-term on-the-job training
3,41-4000,"Sales Representatives, Wholesale and Manufacturing",8500,8580,80,0.009411765,220,50,170,n/a,n/a,n/a,n/a, , , 
4,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1540,1530,-10,-0.006493506,30,0,30,70490,55760,45090,83190,Bachelor's degree,None,Moderate-term on-the-job training
4,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",6960,7050,90,0.012931034,190,50,140,61950,53140,33910,75970,High school diploma or equivalent,None,Moderate-term on-the-job training
3,41-9000,Other Sales and Related Workers,4110,4160,50,0.01216545,110,40,70,n/a,n/a,n/a,n/a, , , 
4,41-9011,Demonstrators and Product Promoters,270,270,0,0,10,0,10,29200,27530,20480,33560,High school diploma or equivalent,None,Short-term on-the-job training
4,41-9021,Real Estate Brokers,580,600,20,0.034482759,20,10,10,88820,76290,50910,107780,High school diploma or equivalent,Less than 5 years,None
4,41-9022,Real Estate Sales Agents,1020,1040,20,0.019607843,20,10,10,56830,47910,32080,69200,High school diploma or equivalent,None,Long-term on-the-job training
4,41-9031,Sales Engineers,210,210,0,0,0,0,0,83010,73330,54720,97150,Bachelor's degree,None,Moderate-term on-the-job training
4,41-9041,Telemarketers,1140,1170,30,0.026315789,50,20,30,23180,20030,17260,26140,Less than high school,None,Short-term on-the-job training
4,41-9099,"Sales and Related Workers, All Other",380,380,0,0,10,0,10,34510,30420,21560,40980,High school diploma or equivalent,None,None
2,43-0000,Office and Administrative Support Occupations,118750,119640,890,0.007494737,3360,790,2570,33390,30800,20550,39820, , , 
