summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,29-1123,Physical Therapists,260,270,10,0.038461538,20,10,10,68000,68000,52420,75790,Doctoral or professional degree,None,None
4,29-1125,Recreational Therapists,30,30,0,0,0,0,0,48130,47070,33350,55520,Bachelor's degree,None,None
4,29-1126,Respiratory Therapists,80,80,0,0,0,0,0,51490,53730,37250,58610,Associate's degree,None,None
4,29-1127,Speech-Language Pathologists,230,240,10,0.043478261,0,0,0,68770,62390,50390,77960,Master's degree,None,None
4,29-1141,Registered Nurses,3610,3670,60,0.016620499,90,30,60,62530,60940,48770,69410,Associate's degree,None,None
4,29-1151,Nurse Anesthetists,20,20,0,0,0,0,0,214710,">$187,200",150250,">$187,200",Master's degree,None,None
4,29-1171,Nurse Practitioners,150,160,10,0.066666667,10,10,0,94310,88480,73740,104600,Master's degree,None,None
3,29-2000,Health Technologists and Technicians,3760,3840,80,0.021276596,110,40,70,n/a,n/a,n/a,n/a, , , 
4,29-2011,Medical and Clinical Laboratory Technologists,210,210,0,0,10,0,10,57820,57600,48510,62470,Bachelor's degree,None,None
4,29-2012,Medical and Clinical Laboratory Technicians,90,90,0,0,0,0,0,48930,49620,40880,52960,Associate's degree,None,None
4,29-2021,Dental Hygienists,230,240,10,0.043478261,20,10,10,60310,60090,52680,64130,Associate's degree,None,None
4,29-2031,Cardiovascular Technologists and Technicians,50,50,0,0,0,0,0,49690,46510,34880,57100,Associate's degree,None,None
4,29-2032,Diagnostic Medical Sonographers,70,70,0,0,0,0,0,68720,69190,52210,76980,Associate's degree,None,None
4,29-2033,Nuclear Medicine Technologists,50,50,0,0,0,0,0,63790,63590,46420,72480,Associate's degree,None,None
4,29-2034,Radiologic Technologists,200,210,10,0.05,0,0,0,51550,52010,38740,57950,Associate's degree,None,None
4,29-2035,Magnetic Resonance Imaging Technologists,20,20,0,0,0,0,0,63180,64260,54870,67330,Associate's degree,Less than 5 years,None
4,29-2041,Emergency Medical Technicians and Paramedics,270,280,10,0.037037037,10,0,10,32220,32170,22520,37070,Postsecondary non-degree award,None,None
4,29-2051,Dietetic Technicians,60,60,0,0,0,0,0,31890,32770,22300,36690,Associate's degree,None,None
4,29-2052,Pharmacy Technicians,300,300,0,0,0,0,0,27800,27360,20040,31680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-2055,Surgical Technologists,70,70,0,0,0,0,0,37720,37400,33490,39840,Postsecondary non-degree award,None,None
4,29-2057,Ophthalmic Medical Technicians,80,80,0,0,0,0,0,34720,33660,27030,38570,Postsecondary non-degree award,None,None
4,29-2061,Licensed Practical and Licensed Vocational Nurses,1570,1600,30,0.01910828,50,10,40,36310,36130,29710,39620,Postsecondary non-degree award,None,None
4,29-2071,Medical Records and Health Information Technicians,210,210,0,0,10,0,10,36740,35980,26870,41670,Postsecondary non-degree award,None,None
4,29-2081,"Opticians, Dispensing",100,100,0,0,0,0,0,35960,35020,30300,38790,High school diploma or equivalent,None,Long-term on-the-job training
4,29-2099,"Health Technologists and Technicians, All Other",90,90,0,0,0,0,0,42490,42730,29040,49220,High school diploma or equivalent,None,None
3,29-9000,Other Healthcare Practitioners and Technical Occupations,250,230,-20,-0.08,10,0,10,n/a,n/a,n/a,n/a, , , 
4,29-9011,Occupational Health and Safety Specialists,180,160,-20,-0.111111111,0,0,0,57450,55330,42760,64800,Bachelor's degree,None,Short-term on-the-job training
4,29-9099,"Healthcare Practitioners and Technical Workers, All Other",40,40,0,0,0,0,0,70600,73030,55400,78200,Bachelor's degree,None,None
2,31-0000,Healthcare Support Occupations,5740,5800,60,0.010452962,140,40,100,27770,25620,20400,31450, , , 
3,31-1000,"Nursing, Psychiatric, and Home Health Aides",4210,4270,60,0.014251781,100,30,70,n/a,n/a,n/a,n/a, , , 
4,31-1011,Home Health Aides,1500,1540,40,0.026666667,50,20,30,23880,22620,18930,26350,Less than high school,None,Short-term on-the-job training
4,31-1013,Psychiatric Aides,620,620,0,0,10,0,10,41720,42160,35180,44990,High school diploma or equivalent,None,Short-term on-the-job training
4,31-1014,Nursing Assistants,1880,1890,10,0.005319149,40,10,30,25240,24500,21320,27200,Postsecondary non-degree award,None,None
4,31-1015,Orderlies,220,220,0,0,0,0,0,21700,21700,17050,24030,High school diploma or equivalent,None,Short-term on-the-job training
3,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,180,180,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,31-2011,Occupational Therapy Assistants,60,60,0,0,0,0,0,40580,40880,31100,45320,Associate's degree,None,None
4,31-2021,Physical Therapist Assistants,100,100,0,0,0,0,0,40600,38220,31570,45120,Associate's degree,None,None
3,31-9000,Other Healthcare Support Occupations,1350,1360,10,0.007407407,30,10,20,n/a,n/a,n/a,n/a, , , 
4,31-9091,Dental Assistants,400,390,-10,-0.025,10,0,10,30890,29060,25080,33790,Postsecondary non-degree award,None,None
4,31-9092,Medical Assistants,290,300,10,0.034482759,10,0,10,29320,28590,26520,30720,Postsecondary non-degree award,None,None
4,31-9094,Medical Transcriptionists,120,120,0,0,0,0,0,36020,35960,30780,38630,Postsecondary non-degree award,None,None
4,31-9095,Pharmacy Aides,180,180,0,0,0,0,0,21530,18780,16800,23890,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,80,80,0,0,0,0,0,26680,24390,17060,31490,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9097,Phlebotomists,40,40,0,0,0,0,0,30010,30070,25310,32370,Postsecondary non-degree award,None,None
4,31-9099,"Healthcare Support Workers, All Other",170,180,10,0.058823529,0,0,0,34690,33790,24650,39710,High school diploma or equivalent,None,None
2,33-0000,Protective Service Occupations,7450,7340,-110,-0.014765101,210,10,200,57650,57970,38050,67450, , , 
3,33-1000,Supervisors of Protective Service Workers,750,730,-20,-0.026666667,20,0,20,n/a,n/a,n/a,n/a, , , 
4,33-1012,First-Line Supervisors of Police and Detectives,220,220,0,0,10,0,10,83110,76430,52340,98500,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",70,70,0,0,0,0,0,56850,53820,40620,64960,High school diploma or equivalent,Less than 5 years,None
3,33-2000,Fire Fighting and Prevention Workers,250,250,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
3,33-3000,Law Enforcement Workers,5430,5330,-100,-0.018416206,140,0,140,n/a,n/a,n/a,n/a, , , 
4,33-3011,Bailiffs,70,70,0,0,0,0,0,45370,47730,22760,56680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3021,Detectives and Criminal Investigators,410,410,0,0,10,0,10,89640,92840,64690,102120,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-3051,Police and Sheriff's Patrol Officers,850,820,-30,-0.035294118,30,0,30,59190,51100,39640,68970,High school diploma or equivalent,None,Moderate-term on-the-job training
3,33-9000,Other Protective Service Workers,1030,1040,10,0.009708738,40,10,30,n/a,n/a,n/a,n/a, , , 
4,33-9011,Animal Control Workers,120,120,0,0,0,0,0,28620,28280,21780,32040,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-9032,Security Guards,580,590,10,0.017241379,20,10,10,28270,26620,18920,32940,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9091,Crossing Guards,50,50,0,0,0,0,0,19000,19110,17100,19950,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",140,140,0,0,20,0,20,19560,18510,16870,20910,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9093,Transportation Security Screeners,60,60,0,0,0,0,0,34780,29490,29470,37440,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9099,"Protective Service Workers, All Other",40,40,0,0,0,0,0,30390,29490,19530,35820,High school diploma or equivalent,None,Short-term on-the-job training
2,35-0000,Food Preparation and Serving Related Occupations,15380,15920,540,0.035110533,950,280,670,21150,18930,16960,23250, , , 
3,35-1000,Supervisors of Food Preparation and Serving Workers,1080,1110,30,0.027777778,50,20,30,n/a,n/a,n/a,n/a, , , 
4,35-1011,Chefs and Head Cooks,170,170,0,0,0,0,0,52680,53260,39040,59500,High school diploma or equivalent,5 years or more,None
4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,900,940,40,0.044444444,50,20,30,33870,32670,24160,38720,High school diploma or equivalent,Less than 5 years,None
3,35-2000,Cooks and Food Preparation Workers,3570,3650,80,0.022408964,130,40,90,n/a,n/a,n/a,n/a, , , 
4,35-2011,"Cooks, Fast Food",330,340,10,0.03030303,10,0,10,18020,18000,16890,18590,Less than high school,None,Short-term on-the-job training
4,35-2012,"Cooks, Institution and Cafeteria",620,620,0,0,10,0,10,27280,26280,18880,31480,Less than high school,None,Short-term on-the-job training
4,35-2014,"Cooks, Restaurant",1160,1220,60,0.051724138,50,30,20,25210,23970,21150,27240,Less than high school,Less than 5 years,Moderate-term on-the-job training
4,35-2021,Food Preparation Workers,1110,1110,0,0,40,0,40,21260,20040,16910,23440,Less than high school,None,Short-term on-the-job training
3,35-3000,Food and Beverage Serving Workers,8920,9290,370,0.041479821,630,190,440,n/a,n/a,n/a,n/a, , , 
4,35-3011,Bartenders,1220,1280,60,0.049180328,70,30,40,20220,18710,16890,21890,Less than high school,None,Short-term on-the-job training
4,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",3650,3830,180,0.049315068,270,90,180,18540,18300,16960,19320,Less than high school,None,Short-term on-the-job training
4,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",500,510,10,0.02,60,10,50,17970,17880,16890,18520,Less than high school,None,Short-term on-the-job training
4,35-3031,Waiters and Waitresses,3200,3320,120,0.0375,230,60,170,18630,17960,16930,19480,Less than high school,None,Short-term on-the-job training
4,35-3041,"Food Servers, Nonrestaurant",340,350,10,0.029411765,10,0,10,21490,20570,16920,23770,Less than high school,None,Short-term on-the-job training
3,35-9000,Other Food Preparation and Serving Related Workers,1810,1870,60,0.033149171,150,30,120,n/a,n/a,n/a,n/a, , , 
4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,550,570,20,0.036363636,40,10,30,18460,18010,17160,19110,Less than high school,None,Short-term on-the-job training
4,35-9021,Dishwashers,1020,1050,30,0.029411765,80,20,60,17930,18090,17020,18390,Less than high school,None,Short-term on-the-job training
2,37-0000,Building and Grounds Cleaning and Maintenance Occupations,7560,7710,150,0.01984127,220,80,140,25920,23650,18150,29800, , , 
3,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,400,410,10,0.025,20,10,10,n/a,n/a,n/a,n/a, , , 
4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,250,260,10,0.04,10,0,10,42490,41010,30960,48250,High school diploma or equivalent,Less than 5 years,None
4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",150,150,0,0,0,0,0,54270,50080,36100,63360,High school diploma or equivalent,Less than 5 years,None
3,37-2000,Building Cleaning and Pest Control Workers,5570,5690,120,0.021543986,160,60,100,n/a,n/a,n/a,n/a, , , 
4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3220,3270,50,0.01552795,80,30,50,25150,23800,18190,28630,Less than high school,None,Short-term on-the-job training
4,37-2012,Maids and Housekeeping Cleaners,2150,2210,60,0.027906977,70,30,40,21410,20890,17030,23600,Less than high school,None,Short-term on-the-job training
3,37-3000,Grounds Maintenance Workers,1590,1610,20,0.012578616,50,10,40,n/a,n/a,n/a,n/a, , , 
4,37-3011,Landscaping and Groundskeeping Workers,1410,1430,20,0.014184397,50,10,40,26330,24870,19210,29890,Less than high school,None,Short-term on-the-job training
4,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",80,80,0,0,0,0,0,42540,41650,32150,47740,High school diploma or equivalent,None,Moderate-term on-the-job training
2,39-0000,Personal Care and Service Occupations,7090,7260,170,0.023977433,220,90,130,25310,22730,16990,29470, , , 
3,39-1000,Supervisors of Personal Care and Service Workers,410,420,10,0.024390244,20,10,10,n/a,n/a,n/a,n/a, , , 
4,39-1021,First-Line Supervisors of Personal Service Workers,400,410,10,0.025,20,10,10,34990,33610,27270,38850,High school diploma or equivalent,Less than 5 years,None
3,39-2000,Animal Care and Service Workers,160,160,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-3000,Entertainment Attendants and Related Workers,360,370,10,0.027777778,20,0,20,n/a,n/a,n/a,n/a, , , 
4,39-3021,Motion Picture Projectionists,20,20,0,0,0,0,0,20910,19720,16900,22910,Less than high school,None,Short-term on-the-job training
4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",100,100,0,0,10,0,10,21770,20990,16950,24180,Less than high school,None,Short-term on-the-job training
4,39-3091,Amusement and Recreation Attendants,170,170,0,0,10,0,10,27910,27150,18580,32570,Less than high school,None,Short-term on-the-job training
3,39-4000,Funeral Service Workers,110,100,-10,-0.090909091,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-5000,Personal Appearance Workers,460,460,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,39-5011,Barbers,40,40,0,0,0,0,0,n/a,n/a,n/a,n/a,Postsecondary non-degree award,None,None
4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",380,380,0,0,10,0,10,20150,19020,17070,21700,Postsecondary non-degree award,None,None
3,39-6000,"Baggage Porters, Bellhops, and Concierges",80,90,10,0.125,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-7000,Tour and Travel Guides,30,30,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-9000,Other Personal Care and Service Workers,5480,5630,150,0.027372263,160,80,80,n/a,n/a,n/a,n/a, , , 
4,39-9011,Childcare Workers,1780,1810,30,0.016853933,70,20,50,19410,18500,16920,20650,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9021,Personal Care Aides,2940,3050,110,0.037414966,80,60,20,25600,23130,17190,29810,Less than high school,None,Short-term on-the-job training
4,39-9031,Fitness Trainers and Aerobics Instructors,160,170,10,0.0625,0,0,0,26670,24620,16690,31650,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9032,Recreation Workers,450,450,0,0,10,0,10,28010,24050,18580,32730,Bachelor's degree,None,None
2,41-0000,Sales and Related Occupations,16080,16090,10,0.000621891,620,30,590,28060,22180,17080,33550, , , 
3,41-1000,Supervisors of Sales Workers,1720,1730,10,0.005813953,30,0,30,n/a,n/a,n/a,n/a, , , 
4,41-1011,First-Line Supervisors of Retail Sales Workers,1510,1520,10,0.006622517,30,0,30,39350,34890,26360,45840,High school diploma or equivalent,Less than 5 years,None
4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,210,210,0,0,0,0,0,70200,59690,40920,84840,High school diploma or equivalent,Less than 5 years,None
3,41-2000,Retail Sales Workers,11240,11240,0,0,500,10,490,n/a,n/a,n/a,n/a, , , 
4,41-2011,Cashiers,4800,4780,-20,-0.004166667,260,0,260,19270,18800,17080,20360,Less than high school,None,Short-term on-the-job training
4,41-2021,Counter and Rental Clerks,420,420,0,0,10,0,10,27130,24400,17710,31840,Less than high school,None,Short-term on-the-job training
4,41-2031,Retail Salespersons,5580,5590,10,0.001792115,210,0,210,25190,22120,17060,29260,Less than high school,None,Short-term on-the-job training
3,41-3000,"Sales Representatives, Services",1010,980,-30,-0.02970297,30,0,30,n/a,n/a,n/a,n/a, , , 
4,41-3011,Advertising Sales Agents,130,120,-10,-0.076923077,0,0,0,37580,30440,20850,45950,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3021,Insurance Sales Agents,290,260,-30,-0.103448276,10,0,10,59570,46680,35030,71840,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3031,"Securities, Commodities, and Financial Services Sales Agents",110,110,0,0,0,0,0,76320,48760,42230,93360,Bachelor's degree,None,Moderate-term on-the-job training
4,41-3041,Travel Agents,50,50,0,0,0,0,0,33140,33530,25300,37050,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3099,"Sales Representatives, Services, All Other",440,430,-10,-0.022727273,10,0,10,33630,24490,21490,39710,High school diploma or equivalent,None,Short-term on-the-job training
3,41-4000,"Sales Representatives, Wholesale and Manufacturing",940,950,10,0.010638298,30,10,20,n/a,n/a,n/a,n/a, , , 
4,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",120,120,0,0,0,0,0,88500,75380,52080,106710,Bachelor's degree,None,Moderate-term on-the-job training
4,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",820,840,20,0.024390244,30,10,20,55910,49770,32610,67560,High school diploma or equivalent,None,Moderate-term on-the-job training
3,41-9000,Other Sales and Related Workers,1170,1190,20,0.017094017,40,20,20,n/a,n/a,n/a,n/a, , , 
4,41-9012,Models,20,20,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,None,None
4,41-9022,Real Estate Sales Agents,290,300,10,0.034482759,0,0,0,43770,40650,29060,51120,High school diploma or equivalent,None,Long-term on-the-job training
4,41-9099,"Sales and Related Workers, All Other",110,110,0,0,0,0,0,21790,21040,17330,24020,High school diploma or equivalent,None,None
2,43-0000,Office and Administrative Support Occupations,25310,25190,-120,-0.004741209,610,60,550,31430,29130,19630,37340, , , 
3,43-1000,Supervisors of Office and Administrative Support Workers,1580,1600,20,0.012658228,50,10,40,n/a,n/a,n/a,n/a, , , 
4,43-1011,First-Line Supervisors of Office and Administrative Support Workers,1580,1600,20,0.012658228,50,10,40,50460,47800,32150,59620,High school diploma or equivalent,Less than 5 years,None
3,43-2000,Communications Equipment Operators,160,160,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,43-2011,"Switchboard Operators, Including Answering Service",160,160,0,0,0,0,0,25890,24590,21070,28310,High school diploma or equivalent,None,Short-term on-the-job training
3,43-3000,Financial Clerks,4150,4160,10,0.002409639,90,10,80,n/a,n/a,n/a,n/a, , , 
4,43-3011,Bill and Account Collectors,240,240,0,0,10,0,10,31840,30000,24460,35530,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3021,Billing and Posting Clerks,380,390,10,0.026315789,10,0,10,31090,31020,24700,34290,High school diploma or equivalent,None,Short-term on-the-job training
4,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",2400,2400,0,0,20,0,20,33470,33030,23860,38270,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3051,Payroll and Timekeeping Clerks,230,230,0,0,10,0,10,35200,35120,25500,40060,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3061,Procurement Clerks,120,120,0,0,0,0,0,38150,38940,30140,42160,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3071,Tellers,730,730,0,0,40,0,40,24110,23150,21400,25470,High school diploma or equivalent,None,Short-term on-the-job training
3,43-4000,Information and Record Clerks,5520,5540,20,0.003623188,180,30,150,n/a,n/a,n/a,n/a, , , 
4,43-4031,"Court, Municipal, and License Clerks",290,290,0,0,0,0,0,36180,32600,24350,42100,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4051,Customer Service Representatives,1670,1670,0,0,40,0,40,27810,26320,19400,32020,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4061,"Eligibility Interviewers, Government Programs",340,330,-10,-0.029411765,10,0,10,40040,40770,30630,44750,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4071,File Clerks,90,90,0,0,0,0,0,26240,24500,18200,30260,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4081,"Hotel, Motel, and Resort Desk Clerks",410,440,30,0.073170732,30,10,20,25350,22860,18710,28670,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4111,"Interviewers, Except Eligibility and Loan",420,430,10,0.023809524,10,0,10,21400,19300,17480,23350,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4121,"Library Assistants, Clerical",300,300,0,0,10,0,10,29260,28100,18490,34650,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4131,Loan Interviewers and Clerks,140,140,0,0,0,0,0,33700,33460,27380,36850,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4151,Order Clerks,110,110,0,0,0,0,0,26810,25090,20890,29770,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",200,190,-10,-0.05,0,0,0,35860,35670,24530,41520,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4171,Receptionists and Information Clerks,1230,1240,10,0.008130081,40,10,30,23930,23620,18850,26480,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4199,"Information and Record Clerks, All Other",250,240,-10,-0.04,0,0,0,37770,38920,28060,42630,High school diploma or equivalent,None,Short-term on-the-job training
3,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",5090,5000,-90,-0.017681729,150,0,150,n/a,n/a,n/a,n/a, , , 
4,43-5011,Cargo and Freight Agents,130,120,-10,-0.076923077,0,0,0,36160,36610,27090,40690,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5031,"Police, Fire, and Ambulance Dispatchers",180,170,-10,-0.055555556,10,0,10,37550,36840,30890,40890,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",210,200,-10,-0.047619048,10,0,10,35590,35340,18570,44100,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5051,Postal Service Clerks,140,130,-10,-0.071428571,0,0,0,49430,53830,37700,55300,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5052,Postal Service Mail Carriers,400,370,-30,-0.075,10,0,10,48910,50250,38400,54160,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",100,90,-10,-0.1,0,0,0,36360,30800,20670,44210,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5061,"Production, Planning, and Expediting Clerks",180,180,0,0,0,0,0,43210,41270,30290,49670,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5071,"Shipping, Receiving, and Traffic Clerks",800,810,10,0.0125,20,0,20,29210,27650,19530,34060,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5081,Stock Clerks and Order Fillers,2750,2720,-30,-0.010909091,90,0,90,22040,19610,17130,24490,Less than high school,None,Short-term on-the-job training
4,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",70,70,0,0,0,0,0,23180,21780,17240,26150,High school diploma or equivalent,None,Short-term on-the-job training
3,43-6000,Secretaries and Administrative Assistants,4100,4110,10,0.002439024,60,10,50,n/a,n/a,n/a,n/a, , , 
4,43-6011,Executive Secretaries and Executive Administrative Assistants,460,450,-10,-0.02173913,10,0,10,51090,49470,37180,58050,High school diploma or equivalent,Less than 5 years,None
4,43-6012,Legal Secretaries,200,200,0,0,0,0,0,41640,38810,28440,48250,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6013,Medical Secretaries,130,130,0,0,0,0,0,34760,33100,27050,38620,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",3310,3340,30,0.009063444,50,10,40,31550,30970,21460,36590,High school diploma or equivalent,None,Short-term on-the-job training
3,43-9000,Other Office and Administrative Support Workers,4700,4630,-70,-0.014893617,80,0,80,n/a,n/a,n/a,n/a, , , 
4,43-9011,Computer Operators,40,40,0,0,0,0,0,40750,40530,29820,46220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9021,Data Entry Keyers,180,170,-10,-0.055555556,0,0,0,29340,28660,22780,32620,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9022,Word Processors and Typists,750,700,-50,-0.066666667,0,0,0,33880,33960,26780,37440,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",50,50,0,0,0,0,0,31780,33090,21760,36790,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9061,"Office Clerks, General",3530,3520,-10,-0.002832861,70,0,70,27320,26380,18830,31560,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9199,"Office and Administrative Support Workers, All Other",110,110,0,0,0,0,0,39210,37760,28090,44770,High school diploma or equivalent,None,Short-term on-the-job training
2,45-0000,"Farming, Fishing, and Forestry Occupations",2210,2270,60,0.027149321,90,30,60,39060,38830,28130,44520, , , 
3,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",130,130,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",130,130,0,0,0,0,0,44950,46140,33730,50560,High school diploma or equivalent,Less than 5 years,None
3,45-2000,Agricultural Workers,1710,1770,60,0.035087719,80,30,50,n/a,n/a,n/a,n/a, , , 
4,45-2041,"Graders and Sorters, Agricultural Products",110,110,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,None,Short-term on-the-job training
4,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",20,20,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,None,Short-term on-the-job training
3,45-4000,"Forest, Conservation, and Logging Workers",360,350,-10,-0.027777778,10,0,10,n/a,n/a,n/a,n/a, , , 
4,45-4021,Fallers,70,60,-10,-0.142857143,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,45-4022,Logging Equipment Operators,220,220,0,0,0,0,0,38910,40540,28820,43960,High school diploma or equivalent,None,Moderate-term on-the-job training
4,45-4029,"Logging Workers, All Other",30,30,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
2,47-0000,Construction and Extraction Occupations,7640,7570,-70,-0.009162304,140,20,120,44570,41150,29880,51920, , , 
3,47-1000,Supervisors of Construction and Extraction Workers,670,660,-10,-0.014925373,10,0,10,n/a,n/a,n/a,n/a, , , 
4,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,670,660,-10,-0.014925373,10,0,10,56120,54160,41530,63420,High school diploma or equivalent,5 years or more,None
3,47-2000,Construction Trades Workers,5270,5230,-40,-0.007590133,110,20,90,n/a,n/a,n/a,n/a, , , 
4,47-2021,Brickmasons and Blockmasons,110,110,0,0,0,0,0,55500,55390,44820,60830,High school diploma or equivalent,None,Apprenticeship
4,47-2022,Stonemasons,20,20,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Apprenticeship
4,47-2031,Carpenters,1350,1310,-40,-0.02962963,20,0,20,40210,36800,31730,44450,High school diploma or equivalent,None,Apprenticeship
4,47-2041,Carpet Installers,30,30,0,0,0,0,0,36290,28710,23300,42780,Less than high school,None,Short-term on-the-job training
4,47-2051,Cement Masons and Concrete Finishers,70,70,0,0,0,0,0,43940,41870,27240,52290,Less than high school,None,Moderate-term on-the-job training
4,47-2061,Construction Laborers,1240,1230,-10,-0.008064516,30,0,30,40810,37290,28200,47120,Less than high school,None,Short-term on-the-job training
4,47-2073,Operating Engineers and Other Construction Equipment Operators,520,510,-10,-0.019230769,10,0,10,48830,44690,34090,56200,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2111,Electricians,650,650,0,0,10,0,10,56150,58290,37930,65260,High school diploma or equivalent,None,Apprenticeship
4,47-2141,"Painters, Construction and Maintenance",270,280,10,0.037037037,10,10,0,46530,43880,39390,50110,Less than high school,None,Moderate-term on-the-job training
4,47-2151,Pipelayers,40,40,0,0,0,0,0,n/a,n/a,n/a,n/a,Less than high school,None,Short-term on-the-job training
