summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,29-2051,Dietetic Technicians,70,70,0,0,0,0,0,36880,36970,28640,41000,Associate's degree,None,None
4,29-2052,Pharmacy Technicians,520,520,0,0,0,0,0,26550,24760,20480,29580,High school diploma or equivalent,None,Moderate-term on-the-job training
4,29-2055,Surgical Technologists,70,70,0,0,0,0,0,40750,39090,32310,44980,Postsecondary non-degree award,None,None
4,29-2056,Veterinary Technologists and Technicians,130,140,10,0.076923077,10,10,0,35390,35420,30420,37870,Associate's degree,None,None
4,29-2057,Ophthalmic Medical Technicians,60,60,0,0,0,0,0,33250,33870,23830,37960,Postsecondary non-degree award,None,None
4,29-2061,Licensed Practical and Licensed Vocational Nurses,2160,2210,50,0.023148148,70,20,50,35880,35650,30220,38720,Postsecondary non-degree award,None,None
4,29-2071,Medical Records and Health Information Technicians,250,250,0,0,10,0,10,34340,31850,23760,39630,Postsecondary non-degree award,None,None
4,29-2081,"Opticians, Dispensing",50,50,0,0,0,0,0,39470,39420,29020,44700,High school diploma or equivalent,None,Long-term on-the-job training
4,29-2099,"Health Technologists and Technicians, All Other",70,70,0,0,0,0,0,41400,37670,28430,47890,High school diploma or equivalent,None,None
3,29-9000,Other Healthcare Practitioners and Technical Occupations,190,190,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,29-9011,Occupational Health and Safety Specialists,90,90,0,0,0,0,0,57240,56730,43710,64010,Bachelor's degree,None,Short-term on-the-job training
2,31-0000,Healthcare Support Occupations,8080,8180,100,0.012376238,200,60,140,27700,25270,20400,31350, , , 
3,31-1000,"Nursing, Psychiatric, and Home Health Aides",6340,6410,70,0.011041009,150,40,110,n/a,n/a,n/a,n/a, , , 
4,31-1011,Home Health Aides,2480,2530,50,0.02016129,70,30,40,25090,23190,20270,27500,Less than high school,None,Short-term on-the-job training
4,31-1013,Psychiatric Aides,470,470,0,0,10,0,10,41690,40930,33240,45920,High school diploma or equivalent,None,Short-term on-the-job training
4,31-1014,Nursing Assistants,3280,3290,10,0.00304878,70,10,60,25660,24140,19990,28500,Postsecondary non-degree award,None,None
4,31-1015,Orderlies,110,110,0,0,0,0,0,24420,22420,17010,28130,High school diploma or equivalent,None,Short-term on-the-job training
3,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,360,370,10,0.027777778,20,10,10,n/a,n/a,n/a,n/a, , , 
4,31-2021,Physical Therapist Assistants,170,170,0,0,0,0,0,38990,38320,32350,42310,Associate's degree,None,None
4,31-2022,Physical Therapist Aides,120,120,0,0,0,0,0,29980,29250,23090,33410,High school diploma or equivalent,None,Short-term on-the-job training
3,31-9000,Other Healthcare Support Occupations,1380,1410,30,0.02173913,40,20,20,n/a,n/a,n/a,n/a, , , 
4,31-9011,Massage Therapists,60,60,0,0,0,0,0,44830,37120,31180,51660,Postsecondary non-degree award,None,None
4,31-9091,Dental Assistants,390,400,10,0.025641026,20,10,10,33840,34200,28480,36520,Postsecondary non-degree award,None,None
4,31-9092,Medical Assistants,290,300,10,0.034482759,20,10,10,28190,27080,22090,31240,Postsecondary non-degree award,None,None
4,31-9093,Medical Equipment Preparers,60,50,-10,-0.166666667,0,0,0,28220,27600,22440,31110,High school diploma or equivalent,None,Moderate-term on-the-job training
4,31-9094,Medical Transcriptionists,130,130,0,0,0,0,0,34430,33900,28270,37510,Postsecondary non-degree award,None,None
4,31-9095,Pharmacy Aides,90,90,0,0,0,0,0,21820,19920,16830,24310,High school diploma or equivalent,None,Short-term on-the-job training
4,31-9097,Phlebotomists,120,130,10,0.083333333,0,0,0,27370,27000,22440,29840,Postsecondary non-degree award,None,None
4,31-9099,"Healthcare Support Workers, All Other",210,210,0,0,0,0,0,28730,27780,19690,33250,High school diploma or equivalent,None,None
2,33-0000,Protective Service Occupations,7040,7040,0,0,230,10,220,51030,50290,30010,61540, , , 
3,33-1000,Supervisors of Protective Service Workers,970,970,0,0,30,0,30,n/a,n/a,n/a,n/a, , , 
4,33-1012,First-Line Supervisors of Police and Detectives,430,430,0,0,10,0,10,72590,69210,55140,81310,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,290,290,0,0,10,0,10,72480,69780,59300,79080,Postsecondary non-degree award,Less than 5 years,Moderate-term on-the-job training
3,33-2000,Fire Fighting and Prevention Workers,840,830,-10,-0.011904762,20,0,20,n/a,n/a,n/a,n/a, , , 
4,33-2011,Firefighters,800,800,0,0,20,0,20,49590,50260,34240,57270,Postsecondary non-degree award,None,Long-term on-the-job training
3,33-3000,Law Enforcement Workers,3970,3960,-10,-0.002518892,110,0,110,n/a,n/a,n/a,n/a, , , 
4,33-3011,Bailiffs,130,130,0,0,0,0,0,42560,35770,23150,52260,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-3021,Detectives and Criminal Investigators,120,120,0,0,0,0,0,83910,98380,47960,101880,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,33-3051,Police and Sheriff's Patrol Officers,1800,1790,-10,-0.005555556,60,0,60,50320,46330,34500,58230,High school diploma or equivalent,None,Moderate-term on-the-job training
3,33-9000,Other Protective Service Workers,1260,1280,20,0.015873016,70,10,60,n/a,n/a,n/a,n/a, , , 
4,33-9011,Animal Control Workers,80,80,0,0,0,0,0,30510,29780,24100,33720,High school diploma or equivalent,None,Moderate-term on-the-job training
4,33-9032,Security Guards,500,510,10,0.02,10,0,10,32060,30710,21550,37320,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9091,Crossing Guards,250,240,-10,-0.04,0,0,0,25970,26950,18550,29680,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",170,180,10,0.058823529,20,0,20,20780,19540,16960,22680,High school diploma or equivalent,None,Short-term on-the-job training
4,33-9099,"Protective Service Workers, All Other",230,240,10,0.043478261,20,0,20,26970,23290,16990,31950,High school diploma or equivalent,None,Short-term on-the-job training
2,35-0000,Food Preparation and Serving Related Occupations,16530,17190,660,0.039927405,1050,330,720,20790,18800,16940,22720, , , 
3,35-1000,Supervisors of Food Preparation and Serving Workers,1410,1470,60,0.042553191,70,30,40,n/a,n/a,n/a,n/a, , , 
4,35-1011,Chefs and Head Cooks,150,150,0,0,0,0,0,45750,42000,30150,53540,High school diploma or equivalent,5 years or more,None
4,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,1260,1320,60,0.047619048,70,30,40,32990,30120,22890,38030,High school diploma or equivalent,Less than 5 years,None
3,35-2000,Cooks and Food Preparation Workers,3770,3890,120,0.031830239,150,60,90,n/a,n/a,n/a,n/a, , , 
4,35-2011,"Cooks, Fast Food",370,380,10,0.027027027,20,10,10,20720,19130,16840,22660,Less than high school,None,Short-term on-the-job training
4,35-2012,"Cooks, Institution and Cafeteria",530,530,0,0,10,0,10,26750,25700,20100,30070,Less than high school,None,Short-term on-the-job training
4,35-2014,"Cooks, Restaurant",1150,1210,60,0.052173913,50,30,20,22700,21720,16870,25610,Less than high school,Less than 5 years,Moderate-term on-the-job training
4,35-2015,"Cooks, Short Order",350,360,10,0.028571429,20,10,10,20970,19470,17130,22900,Less than high school,None,Short-term on-the-job training
4,35-2021,Food Preparation Workers,1350,1370,20,0.014814815,50,10,40,20890,19710,16900,22890,Less than high school,None,Short-term on-the-job training
3,35-3000,Food and Beverage Serving Workers,10010,10440,430,0.042957043,720,220,500,n/a,n/a,n/a,n/a, , , 
4,35-3011,Bartenders,1130,1170,40,0.03539823,60,20,40,19260,18230,16890,20450,Less than high school,None,Short-term on-the-job training
4,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",5030,5290,260,0.051689861,370,130,240,18030,18020,16930,18590,Less than high school,None,Short-term on-the-job training
4,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",700,720,20,0.028571429,80,10,70,20030,18610,17110,21490,Less than high school,None,Short-term on-the-job training
4,35-3031,Waiters and Waitresses,2510,2610,100,0.039840637,180,50,130,19560,18520,16920,20890,Less than high school,None,Short-term on-the-job training
4,35-3041,"Food Servers, Nonrestaurant",640,660,20,0.03125,30,10,20,19050,18260,17000,20070,Less than high school,None,Short-term on-the-job training
3,35-9000,Other Food Preparation and Serving Related Workers,1340,1390,50,0.037313433,120,30,90,n/a,n/a,n/a,n/a, , , 
4,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,280,290,10,0.035714286,30,10,20,18150,18120,16990,18730,Less than high school,None,Short-term on-the-job training
4,35-9021,Dishwashers,810,840,30,0.037037037,60,10,50,17550,17900,16960,17840,Less than high school,None,Short-term on-the-job training
4,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",260,270,10,0.038461538,40,10,30,19890,18580,16970,21350,Less than high school,None,None
2,37-0000,Building and Grounds Cleaning and Maintenance Occupations,8430,8560,130,0.015421115,230,70,160,26090,23460,17090,30590, , , 
3,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,560,570,10,0.017857143,20,10,10,n/a,n/a,n/a,n/a, , , 
4,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,350,360,10,0.028571429,10,0,10,44720,43770,33170,50500,High school diploma or equivalent,Less than 5 years,None
4,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",200,210,10,0.05,0,0,0,47780,44840,30400,56460,High school diploma or equivalent,Less than 5 years,None
3,37-2000,Building Cleaning and Pest Control Workers,6300,6400,100,0.015873016,160,50,110,n/a,n/a,n/a,n/a, , , 
4,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4070,4120,50,0.012285012,100,30,70,24680,22980,16960,28530,Less than high school,None,Short-term on-the-job training
4,37-2012,Maids and Housekeeping Cleaners,2110,2150,40,0.018957346,60,20,40,21640,19970,16950,23990,Less than high school,None,Short-term on-the-job training
3,37-3000,Grounds Maintenance Workers,1580,1600,20,0.012658228,50,10,40,n/a,n/a,n/a,n/a, , , 
4,37-3011,Landscaping and Groundskeeping Workers,1250,1260,10,0.008,40,10,30,26170,23720,18130,30200,Less than high school,None,Short-term on-the-job training
4,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
2,39-0000,Personal Care and Service Occupations,11260,11550,290,0.025754885,360,150,210,24870,22580,17990,28320, , , 
3,39-1000,Supervisors of Personal Care and Service Workers,460,480,20,0.043478261,20,10,10,n/a,n/a,n/a,n/a, , , 
4,39-1021,First-Line Supervisors of Personal Service Workers,460,470,10,0.02173913,20,10,10,37300,34300,27280,42310,High school diploma or equivalent,Less than 5 years,None
3,39-2000,Animal Care and Service Workers,220,220,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,39-3000,Entertainment Attendants and Related Workers,320,330,10,0.03125,30,10,20,n/a,n/a,n/a,n/a, , , 
4,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",50,50,0,0,0,0,0,21070,19950,16980,23120,Less than high school,None,Short-term on-the-job training
4,39-3091,Amusement and Recreation Attendants,210,220,10,0.047619048,10,0,10,22040,19070,16940,24600,Less than high school,None,Short-term on-the-job training
3,39-4000,Funeral Service Workers,130,120,-10,-0.076923077,0,0,0,n/a,n/a,n/a,n/a, , , 
4,39-4031,"Morticians, Undertakers, and Funeral Directors",60,60,0,0,0,0,0,n/a,n/a,n/a,n/a,Associate's degree,None,Long-term on-the-job training
3,39-5000,Personal Appearance Workers,870,870,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,39-5011,Barbers,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,Postsecondary non-degree award,None,None
4,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",690,700,10,0.014492754,20,0,20,22580,21920,16900,25420,Postsecondary non-degree award,None,None
3,39-7000,Tour and Travel Guides,100,90,-10,-0.1,10,0,10,n/a,n/a,n/a,n/a, , , 
4,39-7011,Tour Guides and Escorts,90,90,0,0,0,0,0,22060,19230,17200,24490,High school diploma or equivalent,None,Moderate-term on-the-job training
3,39-9000,Other Personal Care and Service Workers,9140,9410,270,0.029540481,280,130,150,n/a,n/a,n/a,n/a, , , 
4,39-9011,Childcare Workers,2330,2370,40,0.017167382,90,20,70,21870,20760,16880,24360,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9021,Personal Care Aides,4390,4590,200,0.045558087,120,100,20,26150,23130,20300,29070,Less than high school,None,Short-term on-the-job training
4,39-9031,Fitness Trainers and Aerobics Instructors,330,350,20,0.060606061,10,10,0,27060,24640,17110,32040,High school diploma or equivalent,None,Short-term on-the-job training
4,39-9032,Recreation Workers,1130,1140,10,0.008849558,10,0,10,22100,19130,17190,24550,Bachelor's degree,None,None
2,41-0000,Sales and Related Occupations,18280,18210,-70,-0.003829322,670,30,640,31790,23100,17120,39130, , , 
3,41-1000,Supervisors of Sales Workers,2100,2090,-10,-0.004761905,40,0,40,n/a,n/a,n/a,n/a, , , 
4,41-1011,First-Line Supervisors of Retail Sales Workers,1800,1790,-10,-0.005555556,40,0,40,40890,36850,26880,47900,High school diploma or equivalent,Less than 5 years,None
4,41-1012,First-Line Supervisors of Non-Retail Sales Workers,310,300,-10,-0.032258065,0,0,0,91500,75190,55640,109430,High school diploma or equivalent,Less than 5 years,None
3,41-2000,Retail Sales Workers,12160,12090,-70,-0.005756579,530,10,520,n/a,n/a,n/a,n/a, , , 
4,41-2011,Cashiers,4930,4860,-70,-0.014198783,260,0,260,19050,18600,17090,20020,Less than high school,None,Short-term on-the-job training
4,41-2021,Counter and Rental Clerks,620,640,20,0.032258065,30,10,20,26070,23100,17080,30560,Less than high school,None,Short-term on-the-job training
4,41-2031,Retail Salespersons,6190,6170,-20,-0.003231018,230,0,230,25660,22220,17100,29940,Less than high school,None,Short-term on-the-job training
3,41-3000,"Sales Representatives, Services",1360,1360,0,0,30,0,30,n/a,n/a,n/a,n/a, , , 
4,41-3011,Advertising Sales Agents,160,150,-10,-0.0625,0,0,0,44630,34900,23600,55140,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3021,Insurance Sales Agents,470,470,0,0,10,0,10,61630,51540,30380,77260,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3031,"Securities, Commodities, and Financial Services Sales Agents",210,210,0,0,10,0,10,75830,59480,39650,93920,Bachelor's degree,None,Moderate-term on-the-job training
4,41-3041,Travel Agents,50,50,0,0,0,0,0,26710,27100,22110,29010,High school diploma or equivalent,None,Moderate-term on-the-job training
4,41-3099,"Sales Representatives, Services, All Other",480,480,0,0,10,0,10,51190,42970,26650,63460,High school diploma or equivalent,None,Short-term on-the-job training
3,41-4000,"Sales Representatives, Wholesale and Manufacturing",1770,1790,20,0.011299435,40,10,30,n/a,n/a,n/a,n/a, , , 
4,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",170,170,0,0,0,0,0,85920,61750,39400,109180,Bachelor's degree,None,Moderate-term on-the-job training
4,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1600,1620,20,0.0125,40,10,30,57590,49090,30990,70890,High school diploma or equivalent,None,Moderate-term on-the-job training
3,41-9000,Other Sales and Related Workers,890,890,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,41-9011,Demonstrators and Product Promoters,50,50,0,0,0,0,0,21430,21920,19640,22330,High school diploma or equivalent,None,Short-term on-the-job training
4,41-9022,Real Estate Sales Agents,270,270,0,0,0,0,0,56520,53210,40320,64630,High school diploma or equivalent,None,Long-term on-the-job training
4,41-9031,Sales Engineers,50,50,0,0,0,0,0,76900,75050,58790,85960,Bachelor's degree,None,Moderate-term on-the-job training
4,41-9041,Telemarketers,60,60,0,0,0,0,0,26760,22230,17700,31300,Less than high school,None,Short-term on-the-job training
4,41-9099,"Sales and Related Workers, All Other",130,130,0,0,0,0,0,26480,23130,18900,30270,High school diploma or equivalent,None,None
2,43-0000,Office and Administrative Support Occupations,35270,35380,110,0.003118798,920,170,750,32230,30260,20930,37880, , , 
3,43-1000,Supervisors of Office and Administrative Support Workers,2220,2260,40,0.018018018,70,20,50,n/a,n/a,n/a,n/a, , , 
4,43-1011,First-Line Supervisors of Office and Administrative Support Workers,2220,2260,40,0.018018018,70,20,50,49980,47890,34940,57490,High school diploma or equivalent,Less than 5 years,None
3,43-2000,Communications Equipment Operators,270,260,-10,-0.037037037,10,0,10,n/a,n/a,n/a,n/a, , , 
4,43-2011,"Switchboard Operators, Including Answering Service",220,210,-10,-0.045454545,0,0,0,24090,23420,19340,26460,High school diploma or equivalent,None,Short-term on-the-job training
4,43-2021,Telephone Operators,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Short-term on-the-job training
3,43-3000,Financial Clerks,6120,6190,70,0.011437908,150,40,110,n/a,n/a,n/a,n/a, , , 
4,43-3011,Bill and Account Collectors,280,290,10,0.035714286,10,0,10,33620,30720,25200,37830,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3021,Billing and Posting Clerks,700,720,20,0.028571429,20,10,10,31280,30170,25460,34200,High school diploma or equivalent,None,Short-term on-the-job training
4,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",3810,3840,30,0.007874016,50,10,40,34120,34510,24110,39120,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3051,Payroll and Timekeeping Clerks,300,300,0,0,10,0,10,36200,35590,27610,40490,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3071,Tellers,890,900,10,0.011235955,60,10,50,25120,24290,21190,27090,High school diploma or equivalent,None,Short-term on-the-job training
3,43-4000,Information and Record Clerks,8450,8560,110,0.013017751,280,60,220,n/a,n/a,n/a,n/a, , , 
4,43-4031,"Court, Municipal, and License Clerks",290,290,0,0,0,0,0,38730,34760,26230,44980,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4051,Customer Service Representatives,3730,3790,60,0.016085791,130,30,100,30330,28940,21090,34950,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4061,"Eligibility Interviewers, Government Programs",430,430,0,0,10,0,10,34650,34060,24050,39950,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4071,File Clerks,410,400,-10,-0.024390244,10,0,10,24880,24150,17860,28380,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4081,"Hotel, Motel, and Resort Desk Clerks",200,210,10,0.05,10,0,10,23200,21390,16920,26340,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4111,"Interviewers, Except Eligibility and Loan",420,430,10,0.023809524,10,0,10,33040,32760,24700,37210,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4121,"Library Assistants, Clerical",250,250,0,0,10,0,10,22410,20590,17120,25060,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4131,Loan Interviewers and Clerks,130,130,0,0,0,0,0,36100,33680,27160,40570,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4151,Order Clerks,160,160,0,0,0,0,0,29900,28160,20750,34470,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",220,220,0,0,10,0,10,33600,33570,25330,37740,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4171,Receptionists and Information Clerks,1580,1630,50,0.03164557,60,20,40,24960,24470,19560,27670,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4199,"Information and Record Clerks, All Other",110,100,-10,-0.090909091,0,0,0,35570,34040,26770,39970,High school diploma or equivalent,None,Short-term on-the-job training
3,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",5420,5340,-80,-0.014760148,150,0,150,n/a,n/a,n/a,n/a, , , 
4,43-5021,Couriers and Messengers,90,90,0,0,0,0,0,22230,19450,16890,24900,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5031,"Police, Fire, and Ambulance Dispatchers",220,220,0,0,10,0,10,35290,34570,26520,39680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",220,220,0,0,10,0,10,33270,30770,24940,37430,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5051,Postal Service Clerks,120,110,-10,-0.083333333,0,0,0,52000,53850,45350,55320,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5052,Postal Service Mail Carriers,450,420,-30,-0.066666667,20,0,20,50370,54030,40200,55450,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",110,100,-10,-0.090909091,0,0,0,42640,53700,25070,51420,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5061,"Production, Planning, and Expediting Clerks",500,500,0,0,10,0,10,41810,39760,32060,46690,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5071,"Shipping, Receiving, and Traffic Clerks",870,870,0,0,20,0,20,28970,28620,19790,33560,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5081,Stock Clerks and Order Fillers,2690,2650,-40,-0.014869888,90,0,90,23670,21460,17100,26950,Less than high school,None,Short-term on-the-job training
4,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",100,100,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Short-term on-the-job training
3,43-6000,Secretaries and Administrative Assistants,5460,5530,70,0.012820513,110,40,70,n/a,n/a,n/a,n/a, , , 
4,43-6011,Executive Secretaries and Executive Administrative Assistants,650,640,-10,-0.015384615,10,0,10,51020,49510,36030,58520,High school diploma or equivalent,Less than 5 years,None
4,43-6012,Legal Secretaries,220,230,10,0.045454545,0,0,0,45450,40500,33770,51290,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6013,Medical Secretaries,290,300,10,0.034482759,10,10,0,29340,28640,23570,32220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4300,4360,60,0.013953488,80,30,50,31570,30990,22290,36200,High school diploma or equivalent,None,Short-term on-the-job training
3,43-9000,Other Office and Administrative Support Workers,7330,7230,-100,-0.013642565,150,0,150,n/a,n/a,n/a,n/a, , , 
4,43-9011,Computer Operators,130,130,0,0,0,0,0,37680,36950,28470,42280,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9021,Data Entry Keyers,450,430,-20,-0.044444444,10,0,10,28100,26630,19590,32360,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9022,Word Processors and Typists,650,610,-40,-0.061538462,0,0,0,33530,33730,25640,37470,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9031,Desktop Publishers,60,60,0,0,0,0,0,41590,31940,23620,50570,Associate's degree,None,Short-term on-the-job training
4,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",90,90,0,0,0,0,0,30630,30310,22150,34870,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9061,"Office Clerks, General",4200,4200,0,0,90,0,90,26480,25410,18700,30370,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9071,"Office Machine Operators, Except Computer",50,50,0,0,0,0,0,26670,24830,17330,31340,High school diploma or equivalent,None,Short-term on-the-job training
2,45-0000,"Farming, Fishing, and Forestry Occupations",800,820,20,0.025,30,10,20,35630,33610,20230,43330, , , 
3,45-2000,Agricultural Workers,610,620,10,0.016393443,30,10,20,n/a,n/a,n/a,n/a, , , 
3,45-4000,"Forest, Conservation, and Logging Workers",150,150,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,45-4022,Logging Equipment Operators,60,60,0,0,0,0,0,31750,33360,25780,34740,High school diploma or equivalent,None,Moderate-term on-the-job training
2,47-0000,Construction and Extraction Occupations,8360,8470,110,0.013157895,190,60,130,42440,37600,29040,49140, , , 
3,47-1000,Supervisors of Construction and Extraction Workers,750,760,10,0.013333333,20,10,10,n/a,n/a,n/a,n/a, , , 
4,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,750,760,10,0.013333333,20,10,10,56240,54300,40210,64250,High school diploma or equivalent,5 years or more,None
3,47-2000,Construction Trades Workers,5340,5410,70,0.013108614,130,40,90,n/a,n/a,n/a,n/a, , , 
4,47-2031,Carpenters,1280,1280,0,0,20,0,20,42700,35970,27600,50250,High school diploma or equivalent,None,Apprenticeship
4,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",60,60,0,0,0,0,0,35670,34100,28000,39510,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2051,Cement Masons and Concrete Finishers,90,90,0,0,0,0,0,40770,37480,29300,46500,Less than high school,None,Moderate-term on-the-job training
4,47-2061,Construction Laborers,1890,1910,20,0.010582011,50,10,40,36490,34060,24670,42400,Less than high school,None,Short-term on-the-job training
4,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",50,50,0,0,0,0,0,47110,47740,31580,54880,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2073,Operating Engineers and Other Construction Equipment Operators,450,460,10,0.022222222,10,0,10,49880,43280,33120,58270,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2081,Drywall and Ceiling Tile Installers,60,60,0,0,0,0,0,39090,36090,27190,45040,Less than high school,None,Moderate-term on-the-job training
4,47-2111,Electricians,360,360,0,0,10,0,10,55490,50840,38150,64160,High school diploma or equivalent,None,Apprenticeship
4,47-2141,"Painters, Construction and Maintenance",290,300,10,0.034482759,10,10,0,37960,39030,27370,43260,Less than high school,None,Moderate-term on-the-job training
4,47-2152,"Plumbers, Pipefitters, and Steamfitters",230,230,0,0,0,0,0,48230,43210,33250,55710,High school diploma or equivalent,None,Apprenticeship
4,47-2181,Roofers,120,120,0,0,0,0,0,40470,37960,28970,46220,Less than high school,None,Moderate-term on-the-job training
3,47-3000,"Helpers, Construction Trades",150,150,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,47-3019,"Helpers, Construction Trades, All Other",50,50,0,0,0,0,0,19270,19220,17080,20370,Less than high school,None,Short-term on-the-job training
3,47-4000,Other Construction and Related Workers,2090,2100,10,0.004784689,40,10,30,n/a,n/a,n/a,n/a, , , 
4,47-4011,Construction and Building Inspectors,280,280,0,0,10,0,10,50690,51050,36680,57700,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training
4,47-4051,Highway Maintenance Workers,1610,1610,0,0,20,0,20,35620,35430,31740,37570,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,70,80,10,0.142857143,0,0,0,33380,32310,25700,37220,Less than high school,None,Moderate-term on-the-job training
2,49-0000,"Installation, Maintenance, and Repair Occupations",7790,7930,140,0.017971759,250,80,170,40650,38140,25860,48040, , , 
3,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",680,680,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",680,680,0,0,20,0,20,57810,56070,40310,66570,High school diploma or equivalent,Less than 5 years,None
3,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",510,510,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,49-2011,"Computer, Automated Teller, and Office Machine Repairers",120,120,0,0,0,0,0,40350,38930,29650,45700,"Some college, no degree",None,None
4,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",200,190,-10,-0.05,0,0,0,59010,58340,38970,69030,Postsecondary non-degree award,None,Moderate-term on-the-job training
